customer_id,source_category,recommended_product_id,recommended_product_name,recommended_category,recommendation_score,expected_order_value_zar,activation_channel
CUST-000488,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2670,215.62,Email + onsite
CUST-000489,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2768,780.35,Email + onsite
CUST-000491,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3593,228.38,Email + onsite
CUST-000494,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2464,160.04,Onsite only
CUST-000495,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5625,141.47,Email + onsite
CUST-000496,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2440,125.06,Email + onsite
CUST-000502,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4041,205.61,Email + onsite
CUST-000503,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2779,224.05,Email + onsite
CUST-000508,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3002,209.39,Onsite only
CUST-000512,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3753,120.69,Email + onsite
CUST-000514,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4196,143.89,Email + onsite
CUST-000516,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2551,169.42,Email + onsite
CUST-000519,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2974,157.13,Email + onsite
CUST-000523,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2603,178.21,Email + onsite
CUST-000524,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4339,181.25,Email + onsite
CUST-000525,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3007,146.77,Email + onsite
CUST-000528,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4867,169.91,Email + onsite
CUST-000529,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3210,499.70,Onsite only
CUST-000530,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2813,136.22,Email + onsite
CUST-000533,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3321,177.64,Email + onsite
CUST-000535,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4820,184.07,Email + onsite
CUST-000540,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5436,154.57,Email + onsite
CUST-000541,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3634,220.47,Email + onsite
CUST-000542,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.5603,110.48,Email + onsite
CUST-000548,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3366,86.06,Email + onsite
CUST-000551,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3329,115.95,Onsite only
CUST-000552,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2224,221.22,Email + onsite
CUST-000553,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5096,199.40,Email + onsite
CUST-000555,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2473,616.74,Email + onsite
CUST-000559,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5373,183.21,Onsite only
CUST-000561,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2862,151.11,Email + onsite
CUST-000563,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2468,199.71,Email + onsite
CUST-000565,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4605,182.80,Email + onsite
CUST-000566,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3121,205.06,Email + onsite
CUST-000568,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.4152,139.96,Email + onsite
CUST-000569,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2687,178.14,Email + onsite
CUST-000571,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2873,698.33,Email + onsite
CUST-000572,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5393,168.17,Email + onsite
CUST-000573,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2715,185.22,Onsite only
CUST-000574,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2531,212.91,Email + onsite
CUST-000576,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4847,238.66,Email + onsite
CUST-000578,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3923,151.46,Email + onsite
CUST-000579,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2658,159.08,Email + onsite
CUST-000582,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4150,240.30,Onsite only
CUST-000583,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5651,177.42,Email + onsite
CUST-000584,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5111,184.38,Email + onsite
CUST-000589,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3237,182.30,Email + onsite
CUST-000590,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5576,183.24,Email + onsite
CUST-000592,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3073,938.93,Email + onsite
CUST-000593,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3152,432.38,Email + onsite
CUST-000594,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4073,182.89,Email + onsite
CUST-000595,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4114,443.83,Email + onsite
CUST-000598,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.1970,163.65,Email + onsite
CUST-000599,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3107,177.49,Email + onsite
CUST-000600,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2800,205.77,Email + onsite
CUST-000603,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.5034,130.10,Email + onsite
CUST-000605,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4799,199.28,Email + onsite
CUST-000613,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2249,181.94,Email + onsite
CUST-000614,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4972,209.43,Email + onsite
CUST-000615,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2481,702.36,Onsite only
CUST-000617,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3488,143.26,Onsite only
CUST-000619,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4235,223.08,Onsite only
CUST-000621,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3336,204.72,Email + onsite
CUST-000622,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4461,159.02,Onsite only
CUST-000626,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5493,184.35,Email + onsite
CUST-000627,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2281,249.69,Email + onsite
CUST-000628,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2201,170.52,Onsite only
CUST-000631,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.5224,455.77,Email + onsite
CUST-000632,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3860,205.62,Onsite only
CUST-000633,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2455,190.85,Email + onsite
CUST-000635,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2818,170.48,Email + onsite
CUST-000638,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2481,195.35,Email + onsite
CUST-000641,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5793,182.88,Email + onsite
CUST-000642,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4102,190.47,Email + onsite
CUST-000648,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2239,204.70,Email + onsite
CUST-000649,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4925,211.52,Email + onsite
CUST-000650,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.4485,621.04,Onsite only
CUST-000651,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.2326,231.80,Email + onsite
CUST-000657,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3014,207.98,Email + onsite
CUST-000660,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3498,178.25,Email + onsite
CUST-000661,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2471,162.61,Email + onsite
CUST-000662,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5759,197.10,Email + onsite
CUST-000665,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.6308,201.04,Email + onsite
CUST-000667,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.3107,241.39,Email + onsite
CUST-000668,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.3050,129.95,Email + onsite
CUST-000669,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2759,182.18,Email + onsite
CUST-000670,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2682,166.17,Email + onsite
CUST-000671,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2974,189.12,Onsite only
CUST-000674,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2875,211.60,Onsite only
CUST-000678,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2146,601.95,Email + onsite
CUST-000679,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.4682,181.92,Email + onsite
CUST-000681,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3333,170.82,Onsite only
CUST-000682,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5135,170.42,Email + onsite
CUST-000685,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3473,119.21,Email + onsite
CUST-000687,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3713,99.15,Email + onsite
CUST-000689,Outdoor,SKU-LIFE-004,Insulated Travel Mug,Lifestyle,0.3328,182.74,Email + onsite
CUST-000694,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4100,208.50,Email + onsite
CUST-000699,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4985,174.60,Email + onsite
CUST-000700,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4444,166.30,Email + onsite
CUST-000701,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4275,171.97,Email + onsite
CUST-000703,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3309,194.64,Onsite only
CUST-000704,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4345,229.06,Email + onsite
CUST-000711,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2516,171.04,Email + onsite
CUST-000716,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5611,188.72,Email + onsite
CUST-000717,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2831,210.25,Onsite only
CUST-000718,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5102,185.29,Email + onsite
CUST-000720,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.6792,178.10,Email + onsite
CUST-000723,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3354,107.75,Email + onsite
CUST-000725,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.2486,108.25,Email + onsite
CUST-000726,Wellness,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,0.2794,249.79,Email + onsite
CUST-000727,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.1955,146.90,Onsite only
CUST-000729,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4633,187.18,Email + onsite
CUST-000731,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3632,162.68,Onsite only
CUST-000733,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3814,173.52,Email + onsite
CUST-000735,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2826,170.17,Email + onsite
CUST-000741,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4857,646.31,Email + onsite
CUST-000742,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2855,155.76,Email + onsite
CUST-000744,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2479,150.71,Email + onsite
CUST-000745,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3577,515.30,Email + onsite
CUST-000747,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3904,192.31,Email + onsite
CUST-000748,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4270,203.05,Onsite only
CUST-000749,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2474,434.39,Onsite only
CUST-000750,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4984,187.99,Email + onsite
CUST-000751,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2299,889.26,Email + onsite
CUST-000756,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3556,203.56,Email + onsite
CUST-000757,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3708,664.68,Email + onsite
CUST-000763,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.6087,125.16,Email + onsite
CUST-000764,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3738,247.60,Email + onsite
CUST-000765,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2733,181.34,Email + onsite
CUST-000767,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2912,231.08,Onsite only
CUST-000769,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3615,178.21,Email + onsite
CUST-000771,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3950,447.03,Email + onsite
CUST-000773,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.5421,101.06,Email + onsite
CUST-000780,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2287,190.64,Email + onsite
CUST-000781,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2489,180.09,Email + onsite
CUST-000782,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3657,202.88,Email + onsite
CUST-000785,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4031,217.30,Email + onsite
CUST-000786,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.3029,266.11,Email + onsite
CUST-000788,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4313,208.66,Email + onsite
CUST-000790,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2655,183.73,Email + onsite
CUST-000792,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4479,200.53,Email + onsite
CUST-000795,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2928,189.24,Email + onsite
CUST-000797,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3662,147.45,Email + onsite
CUST-000799,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2074,91.70,Email + onsite
CUST-000800,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5245,193.04,Email + onsite
CUST-000803,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4809,210.33,Email + onsite
CUST-000804,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3311,174.22,Email + onsite
CUST-000808,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2260,178.07,Onsite only
CUST-000810,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2381,178.69,Onsite only
CUST-000814,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3941,158.50,Email + onsite
CUST-000820,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3848,198.10,Onsite only
CUST-000821,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3488,142.83,Email + onsite
CUST-000828,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2816,202.90,Email + onsite
CUST-000829,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2189,670.29,Onsite only
CUST-000830,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3061,154.44,Email + onsite
CUST-000833,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4092,243.22,Email + onsite
CUST-000838,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.5124,106.49,Email + onsite
CUST-000839,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3752,171.59,Email + onsite
CUST-000840,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2804,175.63,Email + onsite
CUST-000841,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3326,117.86,Onsite only
CUST-000844,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2302,145.67,Onsite only
CUST-000845,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2769,876.12,Email + onsite
CUST-000846,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3114,217.41,Email + onsite
CUST-000849,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4007,158.72,Email + onsite
CUST-000851,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3330,202.31,Onsite only
CUST-000857,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2270,175.67,Email + onsite
CUST-000859,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2745,253.72,Email + onsite
CUST-000862,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5682,179.64,Email + onsite
CUST-000863,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2840,850.05,Email + onsite
CUST-000864,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3007,115.33,Email + onsite
CUST-000865,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4176,186.65,Email + onsite
CUST-000867,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4119,202.92,Email + onsite
CUST-000868,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2617,121.93,Email + onsite
CUST-000869,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5242,186.32,Email + onsite
CUST-000870,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4866,514.39,Email + onsite
CUST-000871,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.5100,264.83,Email + onsite
CUST-000873,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2383,190.84,Email + onsite
CUST-000874,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4674,221.83,Email + onsite
CUST-000876,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.3049,272.67,Email + onsite
CUST-000877,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2958,369.52,Email + onsite
CUST-000878,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2303,213.62,Email + onsite
CUST-000880,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2452,101.17,Email + onsite
CUST-000886,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5653,235.31,Email + onsite
CUST-000888,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2980,144.54,Email + onsite
CUST-000890,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3201,143.26,Email + onsite
CUST-000891,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3059,157.08,Onsite only
CUST-000893,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5054,252.20,Email + onsite
CUST-000894,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5238,162.03,Email + onsite
CUST-000896,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2594,244.31,Onsite only
CUST-000897,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.4777,144.63,Email + onsite
CUST-000901,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3888,782.23,Email + onsite
CUST-000902,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3125,120.16,Email + onsite
CUST-000905,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2785,436.37,Onsite only
CUST-000906,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3877,760.29,Email + onsite
CUST-000911,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3679,200.32,Email + onsite
CUST-000913,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3830,206.35,Email + onsite
CUST-000917,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.5249,415.91,Email + onsite
CUST-000918,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2585,170.70,Email + onsite
CUST-000919,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.2700,645.80,Email + onsite
CUST-000922,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.6562,164.60,Email + onsite
CUST-000923,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4796,255.03,Email + onsite
CUST-000925,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3195,699.68,Email + onsite
CUST-000927,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3722,195.74,Email + onsite
CUST-000929,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3200,128.50,Onsite only
CUST-000931,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.5293,95.76,Email + onsite
CUST-000932,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3295,524.16,Email + onsite
CUST-000934,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3138,690.06,Onsite only
CUST-000936,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2815,671.22,Email + onsite
CUST-000947,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4699,191.03,Email + onsite
CUST-000950,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.5731,643.99,Email + onsite
CUST-000952,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2688,163.97,Email + onsite
CUST-000953,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5990,188.85,Email + onsite
