customer_id,province,customer_segment,consent_status,orders_h1,revenue_h1_zar,distinct_categories,recency_days,purchase_propensity_score,purchase_propensity_band,churn_risk_score,recommended_audience
CUST-000258,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7876,Suppress from paid media
CUST-000259,Eastern Cape,New,granted,3,538.53,1,8,0.5100,High propensity,0.0784,Customer Match + Email
CUST-000260,Mpumalanga,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7934,Suppress from paid media
CUST-000261,Western Cape,New,denied,1,204.72,1,96,0.0841,Low propensity,0.7024,Suppress from paid media
CUST-000262,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7201,Suppress from paid media
CUST-000263,Western Cape,New,unknown,0,0.00,0,181,0.0100,Low propensity,0.7220,Suppress from paid media
CUST-000264,Western Cape,Lapsed Reactivated,denied,1,579.90,1,100,0.1274,Low propensity,0.6030,Suppress from paid media
CUST-000265,KwaZulu-Natal,VIP,denied,3,1528.58,4,31,0.4094,Medium propensity,0.2386,Email nurture
CUST-000266,Gauteng,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7351,Suppress from paid media
CUST-000267,Western Cape,New,denied,1,140.07,1,152,0.0355,Low propensity,0.7190,Suppress from paid media
CUST-000268,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7857,Suppress from paid media
CUST-000269,Gauteng,New,granted,1,308.52,1,124,0.2144,Low propensity,0.5361,Suppress from paid media
CUST-000270,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7460,Suppress from paid media
CUST-000271,Gauteng,New,granted,1,730.99,1,60,0.2845,Medium propensity,0.5212,Email nurture
CUST-000272,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7399,Suppress from paid media
CUST-000273,Limpopo,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7527,Suppress from paid media
CUST-000274,Western Cape,New,denied,1,698.86,1,38,0.2298,Medium propensity,0.4200,Email nurture
CUST-000275,Western Cape,Lapsed Reactivated,granted,3,2286.77,4,31,0.4808,High propensity,0.1665,Customer Match + Email
CUST-000276,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7641,Suppress from paid media
CUST-000277,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7319,Suppress from paid media
CUST-000278,Gauteng,VIP,granted,1,445.09,1,28,0.3448,Medium propensity,0.2953,Email nurture
CUST-000279,Mpumalanga,New,granted,2,355.18,2,64,0.3540,Medium propensity,0.4503,Email nurture
CUST-000280,Western Cape,New,denied,1,255.68,1,35,0.1687,Low propensity,0.5141,Suppress from paid media
CUST-000281,Western Cape,Returning,granted,3,811.48,3,72,0.3931,Medium propensity,0.3612,Email nurture
CUST-000282,North West,New,denied,1,668.76,1,126,0.1578,Low propensity,0.5917,Suppress from paid media
CUST-000283,Western Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7354,Suppress from paid media
CUST-000284,Gauteng,Returning,granted,1,272.17,1,109,0.1157,Low propensity,0.6752,Suppress from paid media
CUST-000285,Western Cape,VIP,granted,0,0.00,0,181,0.0100,Low propensity,0.7901,Suppress from paid media
CUST-000286,North West,Returning,denied,1,460.68,2,110,0.0946,Low propensity,0.7073,Suppress from paid media
CUST-000287,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7799,Suppress from paid media
CUST-000288,Western Cape,Returning,denied,1,221.72,1,121,0.0100,Low propensity,0.7232,Suppress from paid media
CUST-000289,KwaZulu-Natal,Lapsed Reactivated,denied,0,0.00,0,181,0.0100,Low propensity,0.7879,Suppress from paid media
CUST-000290,Western Cape,Returning,granted,1,346.25,1,88,0.1465,Low propensity,0.6423,Suppress from paid media
CUST-000291,Gauteng,New,granted,1,775.51,2,55,0.3286,Medium propensity,0.4298,Email nurture
CUST-000292,Western Cape,New,granted,3,1230.31,3,11,0.5427,High propensity,0.0100,Customer Match + Email
CUST-000293,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7381,Suppress from paid media
CUST-000294,Western Cape,New,granted,1,208.95,1,2,0.3022,Medium propensity,0.2358,Email nurture
CUST-000295,Eastern Cape,Returning,denied,3,903.58,3,20,0.4490,High propensity,0.1572,Customer Match + Email
CUST-000296,Western Cape,New,granted,1,172.27,1,62,0.1436,Low propensity,0.6657,Suppress from paid media
CUST-000297,KwaZulu-Natal,New,denied,1,465.42,1,91,0.0847,Low propensity,0.6696,Suppress from paid media
CUST-000298,Western Cape,Lapsed Reactivated,denied,1,134.69,1,72,0.0742,Low propensity,0.7165,Suppress from paid media
CUST-000299,Western Cape,Lapsed Reactivated,granted,4,1245.64,2,45,0.5016,High propensity,0.2308,Customer Match + Email
CUST-000300,Eastern Cape,Returning,granted,3,819.20,3,22,0.5578,High propensity,0.0372,Customer Match + Email
CUST-000301,Western Cape,New,denied,2,743.58,3,78,0.2242,Medium propensity,0.5717,Email nurture
CUST-000302,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7377,Suppress from paid media
CUST-000303,KwaZulu-Natal,New,granted,2,382.28,2,125,0.3031,Medium propensity,0.4622,Email nurture
CUST-000304,Western Cape,New,granted,4,1525.13,4,10,0.6162,High propensity,0.0100,Customer Match + Email
CUST-000305,Western Cape,New,denied,1,210.99,1,89,0.0708,Low propensity,0.6897,Suppress from paid media
CUST-000306,KwaZulu-Natal,Lapsed Reactivated,granted,2,1350.04,2,10,0.4584,High propensity,0.1058,Customer Match + Email
CUST-000307,Mpumalanga,New,granted,1,131.44,1,58,0.1755,Low propensity,0.5513,Suppress from paid media
CUST-000308,Western Cape,New,granted,2,506.19,2,41,0.4218,High propensity,0.2659,Customer Match + Email
CUST-000309,North West,New,granted,2,978.69,3,2,0.5232,High propensity,0.0100,Customer Match + Email
CUST-000310,Gauteng,Returning,granted,2,520.96,2,40,0.4187,Medium propensity,0.2702,Email nurture
CUST-000311,KwaZulu-Natal,Returning,granted,1,462.22,2,61,0.2847,Medium propensity,0.4559,Email nurture
CUST-000312,Gauteng,New,granted,2,387.67,2,156,0.3447,Medium propensity,0.4007,Email nurture
CUST-000313,Eastern Cape,New,granted,1,929.10,2,64,0.2951,Medium propensity,0.4844,Email nurture
CUST-000314,KwaZulu-Natal,New,granted,1,549.49,1,72,0.2098,Low propensity,0.5654,Suppress from paid media
CUST-000315,North West,New,granted,1,701.39,1,79,0.2166,Low propensity,0.5241,Suppress from paid media
CUST-000316,Western Cape,Returning,granted,1,193.13,1,98,0.0645,Low propensity,0.7296,Suppress from paid media
CUST-000317,Limpopo,New,granted,1,291.61,1,111,0.1719,Low propensity,0.6052,Suppress from paid media
CUST-000318,Limpopo,Returning,granted,2,1228.12,4,72,0.3172,Medium propensity,0.4508,Email nurture
CUST-000319,Gauteng,Returning,granted,2,844.55,2,32,0.4295,High propensity,0.2356,Customer Match + Email
CUST-000320,Free State,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7261,Suppress from paid media
CUST-000321,Gauteng,New,granted,1,611.57,1,135,0.2398,Medium propensity,0.4926,Email nurture
CUST-000322,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7326,Suppress from paid media
CUST-000323,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7820,Suppress from paid media
CUST-000324,Gauteng,New,granted,1,538.82,3,157,0.2415,Medium propensity,0.5677,Email nurture
CUST-000325,KwaZulu-Natal,New,unknown,0,0.00,0,181,0.0100,Low propensity,0.7826,Suppress from paid media
CUST-000326,KwaZulu-Natal,Lapsed Reactivated,granted,1,236.46,1,130,0.0964,Low propensity,0.7104,Suppress from paid media
CUST-000327,Gauteng,Returning,granted,1,196.34,1,158,0.0813,Low propensity,0.7073,Suppress from paid media
CUST-000328,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7665,Suppress from paid media
CUST-000329,North West,New,granted,1,142.38,1,95,0.1232,Low propensity,0.6337,Suppress from paid media
CUST-000330,Eastern Cape,Returning,granted,1,963.38,3,32,0.3333,Medium propensity,0.2972,Email nurture
CUST-000331,North West,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7204,Suppress from paid media
CUST-000332,KwaZulu-Natal,Returning,granted,1,567.18,1,84,0.2260,Medium propensity,0.5265,Email nurture
CUST-000333,Western Cape,New,granted,2,492.93,1,8,0.4780,High propensity,0.0825,Customer Match + Email
CUST-000334,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7398,Suppress from paid media
CUST-000335,Free State,New,granted,2,629.82,2,31,0.3707,Medium propensity,0.2697,Email nurture
CUST-000336,Eastern Cape,Returning,denied,1,1181.07,3,74,0.1940,Low propensity,0.6125,Suppress from paid media
CUST-000337,Gauteng,Returning,granted,3,681.07,3,95,0.3938,Medium propensity,0.3542,Email nurture
CUST-000338,Mpumalanga,VIP,granted,1,180.68,1,7,0.2906,Medium propensity,0.2393,Email nurture
CUST-000339,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7649,Suppress from paid media
CUST-000340,Western Cape,New,granted,3,962.57,4,91,0.4112,Medium propensity,0.3678,Email nurture
CUST-000341,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7872,Suppress from paid media
CUST-000342,Free State,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7283,Suppress from paid media
CUST-000343,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7670,Suppress from paid media
CUST-000344,Eastern Cape,VIP,granted,3,617.81,3,29,0.5104,High propensity,0.1025,Customer Match + Email
CUST-000345,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7402,Suppress from paid media
CUST-000346,Western Cape,VIP,granted,2,633.81,3,80,0.2617,Medium propensity,0.5312,Email nurture
CUST-000347,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7296,Suppress from paid media
CUST-000348,KwaZulu-Natal,Returning,unknown,0,0.00,0,181,0.0100,Low propensity,0.7464,Suppress from paid media
CUST-000349,Gauteng,New,granted,2,542.25,2,11,0.4307,High propensity,0.1069,Customer Match + Email
CUST-000350,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7762,Suppress from paid media
CUST-000351,Western Cape,Returning,granted,1,225.54,1,12,0.3257,Medium propensity,0.2611,Email nurture
CUST-000352,Gauteng,Returning,granted,1,152.19,1,165,0.1053,Low propensity,0.6449,Suppress from paid media
CUST-000353,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7803,Suppress from paid media
CUST-000354,KwaZulu-Natal,New,denied,2,1145.58,3,71,0.2243,Medium propensity,0.5267,Email nurture
CUST-000355,Gauteng,Returning,granted,3,1032.36,3,39,0.4880,High propensity,0.2211,Customer Match + Email
CUST-000356,Gauteng,New,unknown,1,437.80,1,85,0.1481,Low propensity,0.6559,Suppress from paid media
CUST-000357,Western Cape,Returning,granted,2,502.70,2,44,0.4082,Medium propensity,0.2624,Email nurture
CUST-000358,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7774,Suppress from paid media
CUST-000359,Gauteng,Returning,granted,1,407.06,1,72,0.1818,Low propensity,0.5677,Suppress from paid media
CUST-000360,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7811,Suppress from paid media
CUST-000361,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7866,Suppress from paid media
CUST-000362,Eastern Cape,VIP,denied,1,313.73,1,45,0.1363,Low propensity,0.5347,Suppress from paid media
CUST-000363,Western Cape,Returning,denied,2,886.11,2,27,0.2974,Medium propensity,0.3013,Email nurture
CUST-000364,Western Cape,New,denied,2,461.45,2,78,0.2413,Medium propensity,0.5232,Email nurture
CUST-000365,Western Cape,New,granted,1,453.54,2,93,0.2695,Medium propensity,0.4759,Email nurture
CUST-000366,Gauteng,New,granted,2,473.90,2,19,0.4317,High propensity,0.1486,Customer Match + Email
CUST-000367,Western Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7260,Suppress from paid media
CUST-000368,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7937,Suppress from paid media
CUST-000369,Northern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7497,Suppress from paid media
CUST-000370,Mpumalanga,New,granted,3,1042.02,2,4,0.5822,High propensity,0.0100,Customer Match + Email
CUST-000371,North West,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7217,Suppress from paid media
CUST-000372,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7234,Suppress from paid media
CUST-000373,Western Cape,New,granted,2,676.66,2,12,0.4541,High propensity,0.1141,Customer Match + Email
CUST-000374,KwaZulu-Natal,New,granted,1,739.91,2,60,0.3207,Medium propensity,0.4587,Email nurture
CUST-000375,Western Cape,New,granted,2,1645.60,5,47,0.4164,Medium propensity,0.3150,Email nurture
CUST-000376,Western Cape,New,granted,3,886.10,4,66,0.3850,Medium propensity,0.3788,Email nurture
CUST-000377,Gauteng,New,granted,3,1013.31,3,38,0.4033,Medium propensity,0.2655,Email nurture
CUST-000378,Limpopo,New,denied,2,2475.63,3,38,0.3417,Medium propensity,0.3289,Email nurture
CUST-000379,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7697,Suppress from paid media
CUST-000380,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7923,Suppress from paid media
CUST-000381,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7677,Suppress from paid media
CUST-000382,Western Cape,New,granted,1,174.65,1,24,0.1981,Low propensity,0.4125,Suppress from paid media
CUST-000383,Western Cape,Returning,granted,1,351.24,1,34,0.2835,Medium propensity,0.3623,Email nurture
CUST-000384,Western Cape,New,granted,2,1049.93,2,27,0.3783,Medium propensity,0.2601,Email nurture
CUST-000385,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7218,Suppress from paid media
CUST-000386,Gauteng,New,denied,1,448.99,1,54,0.2150,Low propensity,0.5245,Suppress from paid media
CUST-000387,Gauteng,New,denied,1,255.33,1,95,0.0320,Low propensity,0.7491,Suppress from paid media
CUST-000388,Eastern Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7752,Suppress from paid media
CUST-000389,Western Cape,New,granted,1,190.34,1,116,0.1308,Low propensity,0.6476,Suppress from paid media
CUST-000390,Western Cape,New,granted,2,462.55,2,48,0.3358,Medium propensity,0.4027,Email nurture
CUST-000391,Mpumalanga,New,granted,3,1018.85,4,72,0.4253,High propensity,0.3094,Customer Match + Email
CUST-000392,Western Cape,New,granted,1,852.63,2,37,0.3633,Medium propensity,0.2833,Email nurture
CUST-000393,Western Cape,New,unknown,2,449.54,2,43,0.3086,Medium propensity,0.3938,Email nurture
CUST-000394,Gauteng,New,unknown,2,750.99,3,35,0.3350,Medium propensity,0.3087,Email nurture
CUST-000395,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7278,Suppress from paid media
CUST-000396,Western Cape,New,unknown,2,2099.96,3,87,0.2417,Medium propensity,0.4963,Email nurture
CUST-000397,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7405,Suppress from paid media
CUST-000398,North West,Lapsed Reactivated,unknown,3,1464.53,3,4,0.5008,High propensity,0.0544,Customer Match + Email
CUST-000399,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7959,Suppress from paid media
CUST-000400,Northern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7994,Suppress from paid media
CUST-000401,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7444,Suppress from paid media
CUST-000402,Gauteng,New,granted,1,283.20,1,3,0.3941,Medium propensity,0.1485,Email nurture
CUST-000403,KwaZulu-Natal,Returning,granted,1,209.05,1,55,0.1272,Low propensity,0.6336,Suppress from paid media
CUST-000404,Eastern Cape,New,denied,2,763.32,2,9,0.4278,High propensity,0.1599,Customer Match + Email
CUST-000405,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7384,Suppress from paid media
CUST-000406,Northern Cape,New,granted,1,203.41,1,144,0.1382,Low propensity,0.5963,Suppress from paid media
CUST-000407,Gauteng,New,granted,3,1261.53,4,31,0.5424,High propensity,0.1349,Customer Match + Email
CUST-000408,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7962,Suppress from paid media
CUST-000409,KwaZulu-Natal,VIP,granted,1,214.45,1,13,0.3660,Medium propensity,0.2445,Email nurture
CUST-000410,Eastern Cape,Returning,denied,2,856.16,2,8,0.4217,High propensity,0.1220,Customer Match + Email
CUST-000411,Western Cape,VIP,granted,0,0.00,0,181,0.0100,Low propensity,0.7592,Suppress from paid media
CUST-000412,Gauteng,Returning,granted,1,176.40,1,152,0.0771,Low propensity,0.6951,Suppress from paid media
CUST-000413,Northern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7705,Suppress from paid media
CUST-000414,Western Cape,New,granted,3,2086.26,3,11,0.5512,High propensity,0.0100,Customer Match + Email
CUST-000415,Western Cape,New,denied,1,435.88,1,0,0.3246,Medium propensity,0.2210,Email nurture
CUST-000416,Gauteng,New,granted,1,825.06,3,85,0.2925,Medium propensity,0.5022,Email nurture
CUST-000417,KwaZulu-Natal,New,granted,1,227.78,1,13,0.2643,Medium propensity,0.3214,Email nurture
CUST-000418,Gauteng,New,granted,2,1301.31,3,86,0.3214,Medium propensity,0.4096,Email nurture
CUST-000419,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7853,Suppress from paid media
CUST-000420,Western Cape,Returning,granted,3,1368.03,4,37,0.4739,High propensity,0.2352,Customer Match + Email
CUST-000421,Western Cape,New,granted,1,326.61,1,51,0.2304,Medium propensity,0.4798,Email nurture
CUST-000422,Gauteng,VIP,granted,0,0.00,0,181,0.0100,Low propensity,0.7530,Suppress from paid media
CUST-000423,Gauteng,Returning,denied,1,197.75,1,61,0.0107,Low propensity,0.7887,Suppress from paid media
CUST-000424,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7931,Suppress from paid media
CUST-000425,Western Cape,New,granted,3,2019.68,4,86,0.4220,High propensity,0.3632,Customer Match + Email
CUST-000426,Gauteng,Returning,denied,4,1748.80,4,24,0.4890,High propensity,0.1285,Customer Match + Email
CUST-000427,Gauteng,Lapsed Reactivated,granted,1,362.12,2,147,0.2663,Medium propensity,0.5398,Email nurture
CUST-000428,Western Cape,Returning,unknown,2,638.10,2,86,0.2414,Medium propensity,0.5466,Email nurture
CUST-000429,Western Cape,New,granted,5,2300.16,4,5,0.6402,High propensity,0.0100,Customer Match + Email
CUST-000430,Free State,New,granted,1,678.63,2,60,0.3014,Medium propensity,0.4977,Email nurture
CUST-000431,Western Cape,New,granted,1,264.11,1,63,0.2022,Low propensity,0.5682,Suppress from paid media
CUST-000432,Free State,New,granted,1,601.35,1,110,0.2310,Medium propensity,0.5629,Email nurture
CUST-000433,KwaZulu-Natal,New,granted,2,367.66,2,117,0.3043,Medium propensity,0.4703,Email nurture
CUST-000434,Gauteng,New,unknown,3,968.23,3,18,0.4594,High propensity,0.1290,Customer Match + Email
CUST-000435,Western Cape,Returning,denied,1,292.00,1,59,0.1360,Low propensity,0.6229,Suppress from paid media
CUST-000436,Western Cape,Returning,granted,2,1294.80,2,26,0.4449,High propensity,0.1550,Customer Match + Email
CUST-000437,Eastern Cape,Returning,granted,1,668.37,1,137,0.2545,Medium propensity,0.5530,Email nurture
CUST-000438,KwaZulu-Natal,New,granted,2,393.55,1,44,0.3531,Medium propensity,0.3606,Email nurture
