date,channel_id,video_id,video_title,country,device_type,traffic_source_type,views,watch_time_minutes,impressions,impressions_click_through_rate,likes,comments,estimated_revenue_usd
"December 17, 2024",UC90894467540,xtDaTLfDxYe,How It Works,south africa,DESKTOP,SUGGESTED,52408,136809.5,251552,0.2282,3724,1692,29.5972
20240220,UC40407338529,g14GGeUSw9q,Brand Story 2024,RSA,MOBILE,EXTERNAL,90228,149193.2,662612,0.0929,4949,,25.5844
29/03/2024,UC73367876663,xFfJKPDmW_N,,South Africa,DESKTOP,EXTERNAL,13809,40043.1,120845,0.1713,2703,81,32.657
"August 21, 2024",UC93362038047,8ynGlpZGSeU,Brand Story 2024,south africa,TV,,57930,,453112,0.1518,4491,,47.4364
"February 28, 2024",UC87868567604,LaVgaC2UlGG,Customer Testimonial,za,DESKTOP,SUGGESTED,87266,80687.0,197431,0.2101,4209,1310,
26-03-2024,UC46099889624,H7hvOtVldhm,Brand Story 2024, South Africa,DESKTOP,SUGGESTED,46446,14185.6,154812,0.0785,8216,704,114.2109
28-09-2024,UC91780207144,iL10vZGr2Ht,,rsa,TV,EXTERNAL,81941,57015.1,679867,0.0111,14644,174,257.8576
2024-04-09,UC19245600999,seYlG1gpXSL,Brand Story 2024,,DESKTOP,YT_SEARCH,18341,28776.2,69730,0.1998,,558,83.6696
20240514,UC19210200256,kvzURZxVJAg,Product Demo,South Africa,TV,PLAYLIST,6896,14348.8,37473,0.0485,1346,296,32.7285
04/08/2024,UC86037117824,6xMsxa8zfS8,How It Works,,MOBILE,YT_SEARCH,84528,159114.2,390839,,16647,2737,229.1855
06-01-2024,UC82159616531,2tzamVlbA7c,,South Africa,TABLET,YT_SEARCH,55293,81559.1,366131,0.1631,4155,2008,3.5295
"March 23, 2024",UC20674695317,rUfnJ0kDQgL,Brand Story 2024,rsa,,,2446,5646.2,6846,,274,81,10.9891
2024-07-02,UC75390421948,OMVpKErbp89,,South Africa,,EXTERNAL,56987,39696.2,209630,0.1858,8881,2499,277.6307
04/05/2024,UC63884925277,bDGiSfvbT7Q,,ZA,,YT_SEARCH,86105,257414.2,617208,0.1824,4095,512,359.0212
06-04-2024,UC68073579088,BMNogA1hTXO,Customer Testimonial, South Africa,TABLET,SUGGESTED,22323,12864.6,169187,0.0506,3380,82,
22/02/2024,UC37956845562,AMZvoXXjkgF,Customer Testimonial,South Africa,DESKTOP,YT_SEARCH,33404,84109.6,330535,0.065,5983,357,
26-09-2024,UC79177400300,uy4Ma2AwF_n,,RSA,TV,YT_SEARCH,42664,61410.1,,0.2275,3547,27,203.951
2024-04-23,UC47219603810,4aXHQ87aRbx,How It Works,,TABLET,SUGGESTED,51046,143878.5,496648,0.0473,8463,2081,237.0036
20240313,UC23500487864,jRe3e95cEgO,,za,TABLET,EXTERNAL,64279,111212.2,550081,0.0275,11433,253,91.7625
2024-01-07,UC21232707348,6qU86CmtW5f,Customer Testimonial,,DESKTOP,PLAYLIST,9081,15567.9,69567,0.136,1600,203,30.6997
25/05/2024,UC99215615034,utqfbFHc7fe,Brand Story 2024,za,TV,,64644,35278.7,400788,0.0516,912,359,82.2343
24/01/2024,UC50281333428,miKQAGmxiU1,Customer Testimonial,,,BROWSE,13939,28633.5,2285,0.2202,2225,108,65.616
"August 15, 2024",UC10753306325,tJ5uvUe-7iK,Customer Testimonial, South Africa,MOBILE,SUGGESTED,85270,120321.9,536609,0.0326,15375,1282,130.688
11-03-2024,UC73759042637,2Mclb3gC29n,,rsa,,,18466,34379.6,148370,0.0169,2139,707,6.8557
,UC35365209939,Fm1VenYlegR,,,TV,YT_SEARCH,92834,196596.1,706919,0.0868,11440,4297,164.2774
"February 07, 2024",UC18493690945,Y8naqWVX26F,, South Africa,TV,,2460,3371.3,20246,0.0593,331,8,-0.3054
20241006,UC64178962289,Vx1Dk0CNJtG,Brand Story 2024,za,TV,,64172,175585.0,9874,0.0526,1770,304,128.5861
"March 05, 2024",UC30251385325,mVH6awznKbL,Customer Testimonial,South Africa,,EXTERNAL,57097,113865.5,215791,0.1753,8408,534,43.4624
20240629,UC33892173987,uNu5CUsxy2z,,,MOBILE,YT_SEARCH,62537,81364.7,570562,0.1759,4816,541,181.4666
01/09/2024,UC22612280798,81eWcQmuWNn,How It Works,ZA,TV,EXTERNAL,59787,92741.0,420090,0.1893,1298,577,29.2647
"May 20, 2024",UC69312977097,i_V_q3WGRcv,Brand Story 2024,za,,EXTERNAL,78270,132069.6,772099,0.0526,7267,3867,
20240929,UC99650400510,5psBDMenHj9,How It Works,south africa,TABLET,SUGGESTED,95536,100102.5,370901,-0.0081,9338,2280,343.1543
21-05-2024,UC72674688622,JDiNuPyP0cy,,south africa,UNKNOWN,BROWSE,32494,66501.8,148881,0.2071,380,371,
20240724,UC25456551070,vw1vnwl3mb7,Product Demo,RSA,,SUGGESTED,2572,421.1,2879,,162,17,2.0269
2024-04-24,UC48682791078,NUS9O3NMnzP,,South Africa,UNKNOWN,EXTERNAL,93862,131243.4,485972,0.062,6075,,396.8056
05/12/2024,UC79893113180,ybyME-SrufE,,rsa,DESKTOP,PLAYLIST,155,443.4,1442,0.0545,28,5,
14-07-2024,UC58303293721,qanRBV169oY,Brand Story 2024,RSA,MOBILE,BROWSE,46070,71711.2,222189,0.1192,,1259,116.8372
17-11-2024,UC19334314772,H7Os3UuKOuh,Customer Testimonial,south africa,,EXTERNAL,26396,29097.8,258959,0.0884,5025,434,86.7927
29/01/2024,UC75034527460,bLkQA5puj7H,Product Demo,rsa,MOBILE,BROWSE,78708,11670.5,178660,0.0214,,2606,102.4736
,UC28837556110,MLTSt7Fd8Dt,,rsa,MOBILE,EXTERNAL,24248,5990.3,171774,0.0312,3708,754,112.7992
"September 26, 2024",UC49055621747,SKlmyds3BpQ,Customer Testimonial,,MOBILE,PLAYLIST,45762,51411.5,449245,,6827,494,100.9669
"May 15, 2024",UC51201223848,qr-9w7_xEOL,,za,DESKTOP,SUGGESTED,92266,47932.0,846027,0.0778,17992,182,
"May 06, 2024",UC20387687139,kQDeS-g2C-0,Brand Story 2024,RSA,TABLET,,59023,161628.3,571108,0.1754,7357,2373,103.5047
07/10/2024,UC74489634380,ZRfhpsENzh1,,,DESKTOP,SUGGESTED,23603,62195.2,,0.1308,1538,,40.3272
26-11-2024,UC20379391118,YBXJB_BtYwn,Customer Testimonial,South Africa,,SUGGESTED,53780,125183.0,442459,,8319,1097,172.4976
04-09-2024,UC84960890089,ixZLeLBJ3Rz,Customer Testimonial,,TABLET,,40290,61055.0,197172,0.096,6624,1463,163.0643
,UC25427204092,umjxtxyLV3y,Customer Testimonial,rsa,MOBILE,SUGGESTED,16157,7609.6,6398,0.1055,,548,54.1419
17/11/2024,UC24369073117,H6Qk00HOhyW,Brand Story 2024,RSA,DESKTOP,,20020,51342.8,38599,,3318,236,
20-04-2024,UC99249616053,pPapVZ8AVDl,,RSA,UNKNOWN,,53845,91432.1,360334,0.059,1663,1509,
"March 16, 2024",UC33881316111,E9SozOdF5Hc,,,DESKTOP,PLAYLIST,12041,4416.3,38871,0.0765,1594,,21.0227
10/10/2024,UC94457364844,,,RSA,,BROWSE,21650,18228.3,114721,0.1678,,5,49.0335
"September 04, 2024",UC70094485145,ITtrZ8l6QXq,How It Works,South Africa,UNKNOWN,BROWSE,16193,15625.6,158992,0.0699,1005,188,79.0015
13/07/2024,UC30364390120,d6wz2vh8iAB,,za,TV,SUGGESTED,43697,99413.6,238170,0.1993,3064,1056,156.6604
05/01/2024,UC21102358126,tanNS_TM8Vb,Customer Testimonial,,UNKNOWN,BROWSE,11688,19370.2,9748,0.0979,2307,288,31.0938
25-04-2024,UC84530584345,yO7tCoj2sPd,,za,TABLET,PLAYLIST,66639,20659.6,269530,,12990,1225,222.0334
2024-12-26,UC29324396393,twTMBlyZkFO,Product Demo,rsa,UNKNOWN,YT_SEARCH,18514,50890.5,171228,,440,415,45.3342
20240915,UC44246796039,W1yP0H0G6uq,Brand Story 2024,rsa,,,33327,,206498,0.1789,4698,,126.1916
2024-11-08,UC33438682936,GzkGzZwfsEW,Brand Story 2024,,UNKNOWN,,34145,101555.2,218778,0.2036,2684,,
"November 27, 2024",UC24765244430,0Deu1S9EdNX,How It Works,,,BROWSE,41998,11785.9,190810,0.0506,6656,1298,74.7626
08-03-2024,UC44553825178,PDuqdsrpoA2,,South Africa,UNKNOWN,BROWSE,59919,,347148,0.1882,9210,2699,
20240204,UC99945167931,Y2mg-lVsaJe,Customer Testimonial,ZA,TV,YT_SEARCH,30934,35912.2,286660,0.1998,5289,167,21.7614
2024-12-10,UC21476443202,vGw7I6gxsV7,Brand Story 2024,,MOBILE,PLAYLIST,74935,122911.4,703710,,8933,318,259.767
2024-06-17,UC23921719402,CVyUYMMtzXO,,south africa,DESKTOP,YT_SEARCH,95232,183035.7,,0.1039,8999,1364,338.8673
20241226,UC98648999346,JmpGNqm9ueY,Product Demo,South Africa,MOBILE,,98232,105225.6,889324,-0.0022,1419,806,391.2873
22-10-2024,UC10501050392,horBJcm8sFk,How It Works,rsa,DESKTOP,PLAYLIST,5854,10215.9,18114,0.2464,930,258,4.4517
2024-08-25,UC64068310122,BDRgX54OHAj,Brand Story 2024,za,MOBILE,PLAYLIST,61032,91261.4,373809,0.0663,4758,1149,50.0378
25-11-2024,UC17058473429,PCtVomPivuj,Customer Testimonial,za,UNKNOWN,PLAYLIST,9956,12648.0,49099,0.0175,1224,295,6.0763
20240209,UC36292207210,ffLQcCf_CcS,Brand Story 2024,RSA,TV,BROWSE,59867,54409.2,324425,0.0311,4545,2465,67.0162
15/07/2024,UC63419536612,buQaugDFLb_,,za,TABLET,YT_SEARCH,23735,46101.9,81560,0.1316,2087,,8.7506
30/06/2024,UC22165341212,Afv2OswQNU3,How It Works,south africa,DESKTOP,YT_SEARCH,92183,34170.8,,0.0644,7952,2404,73.7382
08-06-2024,UC30749978995,_sDz1244E9z,How It Works,rsa,DESKTOP,YT_SEARCH,10220,11642.4,78037,0.1529,204,344,26.1348
"November 18, 2024",UC25488866396,EXuSf5KAace,Product Demo,RSA,UNKNOWN,YT_SEARCH,18631,13331.8,18271,0.1296,1510,,
30-05-2024,UC45066942736,qgugoc2O6Dw,Customer Testimonial,,MOBILE,YT_SEARCH,45579,96489.2,97867,0.0083,2674,1307,10.1705
,UC55804748443,9mrsoHGG_kX,Brand Story 2024,,TABLET,SUGGESTED,70730,45719.2,398398,-0.0025,11196,2272,286.1921
20240127,UC53951962333,xNehPfPXAOb,How It Works,,UNKNOWN,BROWSE,78391,212055.9,674606,0.1659,9109,961,18.2266
16-04-2024,UC66383863315,uADKI-f3Sm-,,ZA,,,72647,36940.4,87274,,,693,129.7134
29-08-2024,UC74510344744,fDdjwwBEhNn,How It Works,rsa,TV,,91810,166226.8,313774,0.2417,2900,3396,82.788
06/03/2024,UC67703563805,THhfo9QojUP,Brand Story 2024,ZA,UNKNOWN,PLAYLIST,59228,49270.5,269410,0.2421,1955,458,0.9422
26/03/2024,UC76516372467,tfjLA8cxGSv,Brand Story 2024,,DESKTOP,,53166,58003.7,98420,,5630,476,251.4278
29/05/2024,UC51507247239,,,,MOBILE,BROWSE,90896,93874.5,88785,0.2093,17807,,203.1835
2024-12-24,UC39161920191,BzcJy_9N1kf,Product Demo,RSA,TV,,67961,169420.2,162843,0.0506,7590,2605,152.5953
02/06/2024,UC81494134952,GAI2v07lvqL,How It Works,za,MOBILE,PLAYLIST,8650,11600.9,86479,0.0442,653,249,
"October 18, 2024",UC45398393770,DPCJYhUxZGs,,south africa,,PLAYLIST,90008,225933.2,563112,0.2248,9871,1439,333.4938
"February 17, 2024",UC39481045553,fRjt19Gh_YH,Product Demo, South Africa,DESKTOP,,85721,165993.7,258243,0.1529,4517,3382,27.9598
22/07/2024,UC99889147672,oJkcWO6UQ32,Brand Story 2024,,TV,,94326,254875.3,167951,0.0909,18223,2334,
2024-11-24,UC96844562893,53wAdcg37ta,,rsa,TV,YT_SEARCH,30316,33015.1,269795,-0.0073,96,30,135.9868
"March 25, 2024",UC41486180865,DsuUj3L1GwU,,RSA,MOBILE,,45280,25526.6,376841,0.2218,4974,772,5.3675
2024-11-30,UC72591103055,mJBQWfKvdAa,,,UNKNOWN,PLAYLIST,39752,24667.0,124011,0.018,2757,341,126.253
16-07-2024,UC15192762998,vFUTVp4Vz6D,Product Demo,south africa,,EXTERNAL,18799,52949.8,173368,0.0197,2807,778,56.2575
"November 04, 2024",UC19667184626,I_cSaqqP7Me,Brand Story 2024,RSA,TV,SUGGESTED,18506,7238.1,48691,0.1095,1017,16,74.527
08/10/2024,UC91755564138,Urzne7dViGO,,,DESKTOP,,32344,93930.0,,0.1546,153,,82.2653
"October 17, 2024",UC96276480919,aeAx0sysV6c,,,TV,BROWSE,58980,58607.8,69881,0.028,4665,685,147.8166
03-01-2024,UC82301298521,uetSna3oqMg,,rsa,UNKNOWN,,52371,117928.6,387462,0.1358,6922,778,68.6166
,UC78290029088,fh0TZZL0Fzw,,,MOBILE,SUGGESTED,89189,221784.6,876280,0.0805,3439,507,66.3071
2024-05-23,UC84774721112,,,rsa,UNKNOWN,YT_SEARCH,44221,31338.7,247910,0.0774,6185,1469,196.2328
20240505,UC99279030020,8kqGbqRs9pc,,ZA,UNKNOWN,EXTERNAL,7463,15545.2,7593,0.1087,1315,,10.6123
,UC42499211398,KFPf6YX00kz,,za,TV,EXTERNAL,74077,11965.5,131155,0.1975,7498,3593,
05-04-2024,UC99501824286,C8msc0C5AwT,How It Works,za,TV,PLAYLIST,70703,56662.4,398822,0.0284,4080,1053,91.1231
,UC35277097212,PgISuHdovNM,Brand Story 2024,,DESKTOP,,39145,8801.7,187300,,2767,716,105.8684
29/11/2024,UC37608064531,tM8FLjLfxWg,,,,SUGGESTED,80358,,626642,0.0061,,2714,308.3411
2024-11-11,UC83682768996,eQcKYT2GEow,,,DESKTOP,YT_SEARCH,93472,75341.8,403956,0.1326,2860,818,79.0573
27-09-2024,UC87547529347,yaCs48VWv7u,,south africa,TABLET,PLAYLIST,31759,1437.0,117927,0.1989,5341,,89.352
27-07-2024,UC40271126566,EqXYu6qLL62,,south africa,UNKNOWN,,39741,8003.8,35288,,3773,617,27.1505
2024-03-16,UC36397292026,K3hdDhn3aou,,za,TABLET,EXTERNAL,87080,,674814,,,2966,431.7857
2024-08-27,UC46378553861,zji9t7tHXkP,How It Works,ZA,,SUGGESTED,21901,64500.7,17744,0.0671,2282,240,84.8619
20241017,UC84506445495,MJ9Dl5zJsUD,Product Demo,za,DESKTOP,BROWSE,28964,16942.5,185571,0.086,88,25,123.6909
09-10-2024,UC79629306262,o8Hjz93rImM,, South Africa,DESKTOP,BROWSE,87602,76383.4,860520,0.1691,6086,3357,391.4149
27-02-2024,UC20423320550,DNXuz5KMU_q,,za,TABLET,SUGGESTED,17646,38643.7,108192,,3037,,15.0763
2024-08-03,UC36240874146,rJ4pGftbltB,Customer Testimonial,RSA,TABLET,YT_SEARCH,73083,83130.0,63785,0.1244,,1676,344.375
12-06-2024,UC36993734314,XGrTGMeYxrQ,Customer Testimonial,,UNKNOWN,PLAYLIST,64909,188964.9,470021,0.1397,5301,306,143.3267
04-01-2024,UC20987595143,rwHtN2aJ-B_,How It Works,south africa,TABLET,PLAYLIST,92766,59223.4,18300,0.2441,,812,
14/05/2024,UC24746323547,9OW7ojkpBJo,How It Works, South Africa,,BROWSE,76845,141957.5,523018,0.0877,10499,1689,241.8993
14-11-2024,UC32611016624,_oSL4rC8ZvL,Brand Story 2024, South Africa,MOBILE,,28552,49439.4,173635,,2897,423,
2024-09-26,UC30333942020,V7j2coRUIsX,,rsa,TABLET,YT_SEARCH,99552,113551.8,858305,0.24,2550,2829,454.062
03/09/2024,UC14126319282,AVNRA5JPrCw,Product Demo,,,,23045,25886.4,142936,,4209,1102,36.5025
02/12/2024,,CN94g2c6l9r,Brand Story 2024,rsa,TABLET,BROWSE,69579,8781.1,301958,0.2187,7405,3237,129.3992
"April 28, 2024",UC50766153859,1Mem_0sFMMa,How It Works,,TV,,49686,26544.7,482003,,4708,,178.6238
21/03/2024,UC50813321259,EMilGvPashE,How It Works,,TV,YT_SEARCH,66624,38014.1,169557,0.152,7119,674,191.9646
2024-10-02,UC79960284628,y7II_Hl8GRs,,RSA,DESKTOP,EXTERNAL,88677,4523.8,,0.0219,14883,732,94.4552
,UC90810980253,yEjE7tZBH1o,,South Africa,TABLET,,39590,97123.4,55698,0.1559,5932,599,
24-03-2024,UC40311900131,DdI1opjbaxL,Brand Story 2024,RSA,UNKNOWN,,67106,96715.5,426675,0.1715,10586,1463,73.2183
,UC18072512955,cat8OVSInBj,,za,TABLET,EXTERNAL,90310,,654922,0.1673,3769,898,28.1459
"April 18, 2024",UC89163045601,QIPVQH85owa,How It Works,za,TV,SUGGESTED,75804,41797.2,281236,0.1566,61,934,187.5284
20240709,UC49962100788,pBrm96CeFIc,,za,TABLET,EXTERNAL,38523,91086.8,255042,0.0791,3720,549,93.3519
07-01-2024,UC89027080505,sMdjdli-GbL,Customer Testimonial,,UNKNOWN,BROWSE,41273,96964.3,82788,0.1313,734,1407,101.2523
20241103,UC55649952620,rTVA8xePICW,,South Africa,,EXTERNAL,68445,77016.8,213151,,2296,305,117.8505
20240707,UC87138684734,1JtqYA213Kb,Brand Story 2024,RSA,UNKNOWN,,74484,133108.5,,0.2142,14774,235,272.3292
2024-05-16,UC61997031780,8cichzLPbE_,,south africa,MOBILE,BROWSE,12727,9911.7,29033,0.2255,1546,83,29.2696
20240104,UC31167318579,gPtHFEKwPuN,Product Demo,rsa,,PLAYLIST,81370,98580.9,308220,0.0547,7627,3948,235.7843
20240503,UC86306829540,O3YDLejB3yY,,South Africa,UNKNOWN,BROWSE,8605,3089.9,17353,0.0638,744,85,6.2867
"July 24, 2024",UC65210349771,vaDeKuoIaOE,Brand Story 2024,za,DESKTOP,SUGGESTED,13583,35450.7,109244,0.0458,1044,154,48.9418
"July 26, 2024",UC58916654383,_P8VxCm0lT5,How It Works,za,,BROWSE,46456,17260.5,210599,0.2084,5431,,184.42
27/04/2024,UC44386979299,Mth-INhDeHi,,ZA,UNKNOWN,PLAYLIST,42397,108060.6,48856,0.1998,1745,1823,167.106
"August 07, 2024",UC30504148637,AZO8274g13S,,ZA,,,29355,3174.8,,0.1797,5808,271,
"June 06, 2024",UC50243388226,rqyPBsG7Nme,Product Demo,,,EXTERNAL,75738,62395.7,228789,0.1519,1915,1820,
,UC43171274191,qXELE0KHeYE,,South Africa,MOBILE,SUGGESTED,64415,167527.2,439537,0.151,10064,1337,247.4075
21/10/2024,UC13007881471,DTPkr4mgbyv,,south africa,TABLET,YT_SEARCH,10005,,44885,0.0766,603,210,5.9907
19-03-2024,UC50933502356,uPhSBY7FebP,,south africa,DESKTOP,PLAYLIST,18549,37042.6,31137,0.0589,789,643,32.8033
"January 08, 2024",UC40905327533,-8pNAChDD8a,Customer Testimonial,rsa,,YT_SEARCH,62957,181890.0,593717,0.2125,10917,1293,
"April 29, 2024",UC73223629851,aoNAPIZIzID,Brand Story 2024, South Africa,TV,YT_SEARCH,33238,73529.5,147939,0.0833,2480,1016,44.5653
03/06/2024,UC66865561587,KMqMCD8zdCO,Customer Testimonial,RSA,TABLET,PLAYLIST,50042,914.6,80934,0.0008,4743,0,199.4116
"October 06, 2024",UC46466713845,0QFooa0aFUw,Brand Story 2024,south africa,,,35092,25308.7,54495,0.0486,4873,,
2024-08-07,UC26533364536,BbIXCM-5eY9,,south africa,DESKTOP,SUGGESTED,59097,54195.3,502769,0.248,,,
15-11-2024,UC88398843144,9RzKi-uAuKB,Product Demo,south africa,DESKTOP,,98700,229088.0,505807,0.0065,17259,4518,39.5676
20241022,UC23667813068,L03_D8CF7wu,Brand Story 2024,South Africa,TABLET,EXTERNAL,38049,43496.3,183658,0.0688,4903,1249,59.4258
13-08-2024,UC44481350956,yea3VJYHT1l,,South Africa,MOBILE,YT_SEARCH,57069,29879.9,145691,0.242,11142,1679,25.209
09/03/2024,UC15842121478,CQzX4ThrSSL,How It Works,za,,PLAYLIST,13522,14742.0,39894,,,321,54.7196
,UC68220948418,PVIKsm79clA,Brand Story 2024,rsa,TV,PLAYLIST,58430,,219044,,,1246,262.7803
2024-03-26,UC60599426809,7ya05J3mg3u,Customer Testimonial,,DESKTOP,BROWSE,29142,66123.7,50781,0.0633,2063,1346,46.8332
07-03-2024,UC47082772021,9iE6J_FQfQm,,RSA,,EXTERNAL,89427,37213.2,887170,0.0112,16039,1194,
,UC49438821330,7EYauyuGem7,Brand Story 2024,,TV,BROWSE,18518,7857.5,158921,0.1027,1453,785,
2024-07-17,,oFUIXNyvIuE,How It Works,RSA,TV,SUGGESTED,71995,107075.1,3941,,4295,,310.8829
20240616,UC87628774579,COgKsejCaQ4,Brand Story 2024,,,PLAYLIST,31010,5583.6,17303,0.2488,6122,107,
20-10-2024,UC60070911170,Lvxls8I1BIe,Brand Story 2024,rsa,TV,PLAYLIST,4621,3081.2,29208,0.1228,727,37,12.0786
2024-12-14,UC45763845667,LNgsKTl8T7A,Brand Story 2024,,MOBILE,BROWSE,83890,26802.8,748811,0.0875,16718,2131,350.9364
2024-04-20,UC17844153962,PmZQcpSEK98,How It Works,South Africa,DESKTOP,YT_SEARCH,85363,154232.0,768197,0.0207,14242,3025,88.7939
06/01/2024,UC48551898960,i4wJcRGClzD,,,TABLET,EXTERNAL,37571,109411.6,209072,0.0865,,,159.6018
22/07/2024,UC22481651396,-LNePZH1bPp,Customer Testimonial,,UNKNOWN,BROWSE,85188,15811.0,795740,0.0605,5491,2380,
13/01/2024,UC99084023464,maHr4z1W9fa,Product Demo,RSA,,SUGGESTED,60746,13681.9,106408,0.1982,10087,401,153.6936
20241221,UC57647548475,vJQDJB5qJbu,Brand Story 2024,rsa,TABLET,PLAYLIST,60124,69210.5,252299,0.0012,5514,2094,260.8117
2024-04-11,UC34445350779,qxznxEiznUz,How It Works,za,TV,,81652,179755.1,401556,0.0343,6998,2359,46.1737
06-11-2024,UC10935061450,Jwx38Rf78Z7,Brand Story 2024,za,TABLET,,61815,28624.4,,0.0623,7340,2526,76.2853
08/08/2024,UC81777542925,O4l-hNHMvJ0,,rsa,MOBILE,YT_SEARCH,30035,356.9,288665,0.1065,2478,1314,
27-09-2024,UC87547529347,yaCs48VWv7u,,south africa,TABLET,PLAYLIST,31759,1437.0,117927,0.1989,5341,,89.352
"November 18, 2024",UC82196392500,TDKQRseoABY,Customer Testimonial,south africa,,,83520,,553840,0.1412,3160,445,
"May 21, 2024",UC75536690298,8cTBqkOeG_f,,,DESKTOP,BROWSE,62467,19556.7,,0.0779,2156,,
27-02-2024,UC94940458757,dcrUbIr_REG,,za,TABLET,,41785,,147681,,4916,1519,179.8979
20240526,UC62874240433,dkjk1xYS7cF,How It Works,ZA,DESKTOP,,33537,22464.1,158297,-0.0074,6295,1238,102.6643
26/12/2024,UC23095677679,ILlh7EJST1F,, South Africa,UNKNOWN,YT_SEARCH,23625,64537.9,80502,,271,185,41.0494
04/01/2024,UC93753023179,dYacgYb9kqk,,south africa,UNKNOWN,BROWSE,83043,70480.7,421179,0.2485,4756,1709,177.0517
"September 21, 2024",UC54978260139,DlvgHbguqvL,How It Works,RSA,UNKNOWN,EXTERNAL,1747,3810.2,512,0.0654,187,67,6.368
2024-08-02,UC17629368123,zRzmGxiyg3d,How It Works,South Africa,,,68037,12935.3,64478,0.2024,9688,50,57.0561
25-04-2024,UC81567541181,pdD-d5XENJt,Customer Testimonial, South Africa,UNKNOWN,SUGGESTED,6446,1833.7,44145,0.0638,779,213,7.3413
2024-10-13,UC96059069414,3VbgKEo-aVg,,RSA,,SUGGESTED,17694,46325.3,58580,,1194,777,68.8555
10/08/2024,UC48604225981,pS5DsXTzQYn,,South Africa,DESKTOP,BROWSE,68183,153954.3,75681,0.0408,6924,2003,240.8819
,UC99395483685,nrgL5zrBl1O,Brand Story 2024,ZA,MOBILE,BROWSE,39934,29044.3,46603,0.2029,2386,944,130.6898
21/08/2024,UC44249954361,SIZ3sU_ynys,How It Works,ZA,DESKTOP,EXTERNAL,25022,32753.0,25510,0.1943,2528,,
23-10-2024,UC29192339100,MC5hXFdqUmX,Customer Testimonial,,MOBILE,EXTERNAL,27888,43361.8,116426,0.0752,1258,,15.4585
2024-06-19,UC34588389714,KkzKoB1k-_a,How It Works,rsa,,SUGGESTED,82389,170839.3,101295,0.0513,282,1392,385.4432
"August 16, 2024",UC32745169076,bltyzA2_JyK,Product Demo,rsa,UNKNOWN,PLAYLIST,87030,94312.4,64654,0.1135,7705,2049,54.1324
22-12-2024,UC42074416520,L7jyciebNdx,,za,DESKTOP,YT_SEARCH,70667,208917.6,416448,0.1593,6258,3240,274.6293
,UC97221902646,O2LvqKJJyb8,Product Demo,rsa,,SUGGESTED,95106,49876.5,86629,0.1108,3201,,165.3655
20240729,UC97162081431,t-IbxRZKqgR,Brand Story 2024,,TABLET,,31610,14219.0,121674,0.043,1130,711,7.1852
20240325,UC24876480002,Ky3H4HEf9jo,,RSA,TV,YT_SEARCH,51440,116511.0,407717,,3770,2181,117.1041
23-07-2024,UC84831109624,dLcsISOyTtY,Brand Story 2024,south africa,TV,BROWSE,66248,62668.3,39504,0.0209,9105,1579,278.6315
2024-10-24,UC76212933515,TMLUmaE6BLP,Customer Testimonial,,TABLET,BROWSE,37775,43253.8,367492,-0.0012,5815,361,136.967
14/06/2024,UC80255771982,w9S51stoMUA,How It Works, South Africa,TABLET,SUGGESTED,13496,,37735,0.2073,1470,620,66.0167
07/02/2024,UC65531860444,9E724XN05qD,Product Demo,rsa,MOBILE,SUGGESTED,4147,5798.9,37543,0.0319,335,175,9.6496
20241022,UC33583787160,q9QH2yk95bV,,south africa,TV,BROWSE,26919,52951.1,,,4311,735,
2024-10-15,UC65346930748,YtAQ5WmXiXH,How It Works,ZA,TABLET,EXTERNAL,54527,42712.8,126582,0.0934,5876,1462,20.4758
"March 01, 2024",UC89368276009,7s8ms-NmFHR,Customer Testimonial, South Africa,UNKNOWN,,97633,222909.3,625582,0.2343,13194,,
20240315,UC42220142601,P-wFvXJrdhA,How It Works,rsa,TABLET,EXTERNAL,11837,3750.9,116979,0.2278,2272,278,51.7748
2024-09-30,UC74286217762,fcf0Vx66oYZ,Brand Story 2024,,TV,SUGGESTED,13021,15618.0,4062,0.1272,1485,514,36.777
24-03-2024,UC10105489292,B1Wc1ycEZEC,,,UNKNOWN,,95962,84683.3,889433,0.1386,5623,521,281.1224
2024-07-14,UC45169220925,IPe-ZaMaYV_,How It Works,,TABLET,BROWSE,46787,,432686,0.1314,7925,,212.6176
"August 29, 2024",UC30316603172,OVOD2TbvzSU,,,,YT_SEARCH,42600,,327053,0.2289,1430,689,132.8446
01-11-2024,UC32729999935,9g_5xo6bFhD,How It Works,RSA,TV,PLAYLIST,77941,231097.5,177840,0.1088,10490,1625,355.4871
13-07-2024,UC22913695662,no-T--4CR5X,Product Demo,za,,BROWSE,29818,1273.9,90995,0.2153,5015,763,14.4155
"November 15, 2024",UC33621623945,Xlw9a21iJGu,,rsa,TABLET,SUGGESTED,99229,156047.0,799083,0.0421,8681,583,
2024-12-13,UC13435819672,M3lgNkDK6lR,,,UNKNOWN,BROWSE,33147,96935.4,315656,0.1848,3670,343,
"January 21, 2024",UC63783041516,W2H7E_XZu17,,,UNKNOWN,BROWSE,88533,172574.7,527213,,1997,2523,
04-09-2024,UC62906861506,,Product Demo,,MOBILE,BROWSE,59089,,64757,0.1483,8112,1592,
17-08-2024,UC22537114363,mYLkL2ykh-y,Customer Testimonial,rsa,,YT_SEARCH,90659,181339.9,220199,0.008,12167,1577,110.5188
30/01/2024,UC41598051996,G_12s4XcZur,Product Demo,,TV,,67019,119682.9,3145,-0.0048,12273,1647,
