event_date,event_timestamp,event_name,user_pseudo_id,session_id,geo_country,geo_city,device_category,traffic_source_medium,traffic_source_source,traffic_source_name,page_location,event_value_in_usd,ga_session_number,is_active_user,platform
06/04/2024,1755657414294186,login,user_00096,6320382,South Africa,Durban,DESKTOP,,google,,/thankyou,,,true,Web
2024-12-11,,page_view,user_00419,8699268,,,DESKTOP,,(direct),BRAND SA Q1,/thankyou,,35,true,Web
"February 01, 2024",1744435673927252,click,user_00138,3920018,rsa,Johannesburg,,Direct,,retargeting lapsed,/products,93.85,21,FALSE,
12-01-2024,1708385251814311,session_start,user_00331,7644016,,,Tablet,display,,Brand_SA_Q1,,910.25,37,false,Web
,1715630533755174,scroll,user_00173,7558676,,,Desktop,Email,bing,black friday,,,6,FALSE,ANDROID
"April 17, 2024",1785167623864663,scroll,user_00255,9215307,ZA,,desktop,Organic Search,(direct),,/,,46,false,
"April 07, 2024",1750863891138140,scroll,user_00582,2380090,south africa,,DESKTOP,Display,(direct),BRAND SA Q1,/,,29,False,WEB
2024-11-23,1758988982398258,,user_00650,1152377,RSA,,MOBILE,ORGANIC_SEARCH,,Black Friday 2024,/,501.38,41,FALSE,ANDROID
"February 23, 2024",1703811029261157,purchase,user_00246,406862,za,,tablet,Email,,,/products,418.05,25,False,ANDROID
20240811,3610,page_view,user_00574,9239316,South Africa,Pretoria,desktop,ORGANIC_SEARCH,facebook,Black Friday 2024,/,235.81,31,,IOS
2024-02-01,1798737230888062,purchase,user_00340,2288459,ZA,Durban,desktop,display,google,brand_sa_q1,/products,,6,0,web
2024-06-11,1735300123237281,scroll,user_00743,946708,ZA,,Desktop,email,,,/products,546.58,6,FALSE,WEB
20240802,1769973382449916,add_to_cart,user_00314,9014142,South Africa,,Mobile,display,facebook,brand_sa_q1,,102.89,9,TRUE,Web
20241228,1730791179150656,click,user_00320,8614498, South Africa,Durban,Mobile,Paid Search,Google,,/thankyou,,27,True,WEB
"January 25, 2024",1792517597198735,video_start,user_00451,9139615,ZA,,,,Google,Brand_SA_Q1,/thankyou,477.63,24,1,ANDROID
20240131,1710731768313079,,user_00061,909825,south africa,Cape Town,MOBILE,Email,,Retargeting_Lapsed,/checkout,899.22,47,,web
25/07/2024,1783027768368809,video_start,user_00319,4962053,South Africa,,Desktop,(none),bing,black friday,/thankyou,,39,TRUE,WEB
23/06/2024,1786273892238105,scroll,user_00482,7890317,South Africa,Johannesburg,desktop,,google,UNKNOWN,/,285.98,48,1,
20241221,1726727438013852,click,user_00122,,RSA,Pretoria,Desktop,,,Brand_SA_Q1,,938.59,34,,web
20240910,1753450777218781,page_view,user_00304,3332758,,Durban,Mobile,,,retargeting lapsed,/,988.94,18,TRUE,WEB
20240531,1743868247243688,click,user_00335,5306929,rsa,,Mobile,Social,facebook,black friday,/thankyou,595.68,12,FALSE,
20240612,1731730490373475,begin_checkout,user_00658,7501129,south africa,Cape Town,MOBILE,Direct,facebook,Retargeting_Lapsed,/,846.88,5,false,web
09-03-2024,1704766782300742,add_to_cart,user_00017,6264009,RSA,Durban,,direct,google,BRAND SA Q1,/thankyou,129.83,40,0,IOS
"January 11, 2024",1745418275453929,search,,8274430,,Durban,desktop,Email,(direct),,/,103.99,35,1,
2024-02-19,1777264617965112,page_view,user_00188,9442459,za,Cape Town,DESKTOP,display,,UNKNOWN,/products,,10,TRUE,WEB
"June 23, 2024",1713431788157432,purchase,user_00784,4666410,,,,direct,facebook,retargeting lapsed,/checkout,198.47,41,FALSE,Web
,,,user_00549,3255716,ZA,,,Organic Search,,,/products,44.19,45,True,
"August 23, 2024",1709068066904485,purchase,user_00072,302072,,,,ORGANIC_SEARCH,,retargeting lapsed,/thankyou,35.82,8,,
19-08-2024,1775238290212221,session_start,user_00117,1397007,south africa,Pretoria,,Organic Search,Google,,/products,990.12,,FALSE,ANDROID
"November 08, 2024",1725929483188683,purchase,,3957944,RSA,Cape Town,Mobile,direct,facebook,Awareness_Display_ZA,/products,,13,0,web
25-03-2024,,begin_checkout,user_00112,9454718,South Africa,Cape Town,mobile,social,Google,Black Friday 2024,/checkout,435.53,24,True,
20241011,1720465265286678,video_start,user_00451,1118636,ZA,,Desktop,Direct,GOOGLE,,,,5,False,IOS
21/02/2024,1727540130037604,click,user_00621,4508332,South Africa,,,,bing,UNKNOWN,/products,,34,FALSE,web
2024-11-18,1734934628720734,add_to_cart,user_00023,1954900,,,DESKTOP,,facebook,BRAND SA Q1,/,843.66,15,1,Web
05-02-2024,1773490899228137,add_to_cart,user_00195,5041647,south africa,,desktop,Email,,,/products,,0,,
,1714707025315719,video_start,user_00646,5060062,,,DESKTOP,social,Google,Brand_SA_Q1,/,354.18,33,FALSE,
20240112,1706276780126283,login,user_00345,8650434,ZA,Cape Town,,Direct,(direct),retargeting lapsed,/,271.75,15,FALSE,IOS
2024-06-15,1733942091137601,video_start,user_00251,275673,south africa,Johannesburg,desktop,(none),Google,,/products,,36,false,ANDROID
"June 09, 2024",1708461294932996,add_to_cart,user_00769,8525374,,Pretoria,tablet,ORGANIC_SEARCH,facebook,,,232.61,36,true,WEB
,1764510741022204,click,user_00616,3475677,south africa,Cape Town,Desktop,organic search,,,/products,413.52,41,true,IOS
13-10-2024,1788598716859984,add_to_cart,user_00337,167818,south africa,,DESKTOP,Paid Search,bing,,/thankyou,,8,true,WEB
"July 03, 2024",1756256707809658,video_start,user_00071,5759110,South Africa,Durban,Mobile,(none),(direct),BRAND SA Q1,/,329.96,43,true,ANDROID
29-01-2024,1770868726677036,,user_00597,4150584,ZA,,Mobile,Organic Search,bing,Brand_SA_Q1,/checkout,589.69,30,true,Web
"January 09, 2024",1739537796705887,search,user_00217,1212549,RSA,Johannesburg,,(none),,,/,394.92,19,True,Web
2024-08-21,1732340961302909,begin_checkout,user_00247,2083584,,,MOBILE,Paid Search,facebook,Black Friday 2024,,258.21,2,TRUE,
2024-01-14,1764920106195630,add_to_cart,user_00744,513388,,Johannesburg,Tablet,Organic Search,(direct),retargeting lapsed,/products,,36,TRUE,IOS
2024-12-24,1756505614237669,scroll,user_00494,7992443,RSA,Pretoria,,organic search,Google,BRAND SA Q1,/thankyou,744.67,12,,WEB
21/10/2024,1729957558258882,add_to_cart,user_00600,, South Africa,,Tablet,Social,bing,,,249.6,6,TRUE,
14-01-2024,1794398491602328,login,user_00438,2684363,,Durban,,Email,,Black Friday 2024,/checkout,267.19,41,,IOS
16/03/2024,1723965455940716,login,user_00592,3042015,RSA,,Mobile,organic search,GOOGLE,,/,623.69,40,TRUE,Web
20240626,1711071915835669,click,,6241906,South Africa,Pretoria,,display,google,black friday,/products,686.48,38,0,Web
,1719616628450056,purchase,user_00696,5463535,ZA,,DESKTOP,display,Google,retargeting lapsed,/products,220.05,16,true,
20240201,1746486345400756,click,user_00747,4038264,ZA,Cape Town,,email,facebook,brand_sa_q1,,,-1,TRUE,WEB
12/09/2024,1793381666609669,login,user_00530,610025,za,,MOBILE,Direct,facebook,,,339.64,37,FALSE,ANDROID
08-01-2024,1709308072717999,video_start,user_00783,5450845,za,Cape Town,tablet,direct,google,black friday,/,,23,true,ANDROID
"May 12, 2024",1764397192217781,click,user_00368,5619473,,Pretoria,desktop,paid search,bing,black friday,/products,,40,1,IOS
06-07-2024,1780286035785373,login,user_00693,2666355,ZA,,MOBILE,display,(direct),Awareness_Display_ZA,/thankyou,,8,FALSE,Web
15-06-2024,1745349190802148,video_start,user_00095,537252,,Pretoria,Desktop,Organic Search,google,retargeting lapsed,/thankyou,605.38,13,true,
29/07/2024,1748672881802845,click,user_00422,,South Africa,,,Direct,facebook,brand_sa_q1,/products,,38,FALSE,Web
2024-08-09,1704781920093426,search,user_00175,7280144,south africa,Johannesburg,,,GOOGLE,Retargeting_Lapsed,/,,48,,web
04-11-2024,1747611831467254,click,user_00066,3581718,za,Cape Town,mobile,Display,facebook,Brand_SA_Q1,/products,858.92,9,true,WEB
19/04/2024,1768069467912051,click,user_00680,5974726,RSA,,desktop,organic search,Google,Awareness_Display_ZA,/thankyou,717.48,13,,WEB
01/05/2024,1761589186940394,session_start,user_00514,2784356,,,MOBILE,Organic Search,(direct),Awareness_Display_ZA,/products,360.28,,0,WEB
26-03-2024,1780770700854908,session_start,user_00581,738834,South Africa,Pretoria,Desktop,organic search,,Retargeting_Lapsed,/checkout,,31,true,IOS
"July 27, 2024",1776882157608731,search,user_00716,4586284,south africa,,Tablet,,,,/thankyou,486.62,27,true,IOS
25/10/2024,,session_start,user_00626,5912856,,Cape Town,DESKTOP,Email,GOOGLE,Awareness_Display_ZA,/thankyou,274.94,0,false,IOS
11-04-2024,1797425895952715,click,user_00225,179620, South Africa,Pretoria,MOBILE,email,google,,/,733.98,15,TRUE,web
20240229,1745926570966956,scroll,user_00078,251814,za,Durban,,,(direct),Awareness_Display_ZA,,99.0,31,0,WEB
21-10-2024,1736869846154728,,user_00620,9828718,,,MOBILE,Organic Search,(direct),,/products,,41,false,Web
2024-12-11,1774831822923849,search,,3424623,South Africa,Durban,MOBILE,social,GOOGLE,UNKNOWN,/,,5,,web
"February 02, 2024",1760282243055810,purchase,user_00508,3135503,RSA,Johannesburg,,(none),Google,,/checkout,504.77,8,,ANDROID
2024-12-29,1781647225612826,scroll,user_00261,222417,south africa,,,Email,bing,Brand_SA_Q1,/products,71.45,44,true,WEB
"March 07, 2024",1756640590091381,begin_checkout,user_00435,9208336,,Durban,Desktop,,bing,UNKNOWN,,763.89,17,,ANDROID
12/03/2024,1703306032671631,page_view,user_00310,1859132, South Africa,,desktop,Paid Search,google,BRAND SA Q1,,43.98,,TRUE,IOS
20241224,6410,begin_checkout,user_00796,8134893,,,,Display,,Black Friday 2024,,637.33,44,False,IOS
20240306,1795622669832635,add_to_cart,user_00647,9868802,South Africa,,tablet,organic search,,,/,,20,false,WEB
20/11/2024,1795434427582435,,user_00160,2331089,,,desktop,direct,,,/products,663.92,12,false,ANDROID
24-06-2024,1759381308368137,purchase,user_00324,919931,ZA,,,(none),Google,,,556.54,32,1,web
20240612,1753134212293719,add_to_cart,user_00404,5318807,,Cape Town,,,,Retargeting_Lapsed,/,824.7,5,1,
26/03/2024,1748951799381332,begin_checkout,user_00699,9222588,RSA,,,direct,facebook,Awareness_Display_ZA,,819.64,35,true,ANDROID
,1720936859815027,search,user_00658,4110291,,,,direct,facebook,,/thankyou,,24,1,Web
"July 06, 2024",1770807312155510,search,user_00703,1368233,rsa,Pretoria,Tablet,Paid Search,google,Awareness_Display_ZA,/thankyou,215.73,23,TRUE,IOS
20240530,1791833586729568,video_start,user_00135,3476384,south africa,Johannesburg,Desktop,Paid Search,,Retargeting_Lapsed,/,174.54,,True,WEB
08/05/2024,1714633780867180,click,user_00745,2483085,,Cape Town,DESKTOP,Display,Google,,,772.92,5,TRUE,
15/09/2024,1786565319892250,add_to_cart,user_00751,4761020,South Africa,,MOBILE,social,google,brand_sa_q1,/,945.02,9,true,ANDROID
14/09/2024,1753846983604714,begin_checkout,user_00555,795792,South Africa,Pretoria,desktop,,,,,540.3,48,true,
20240408,1749419092540504,click,user_00676,5555773,south africa,Durban,,(none),bing,,,,32,,
20240305,1789907950463452,click,user_00091,7379448,RSA,,Desktop,Email,Google,Black Friday 2024,/thankyou,172.88,6,1,IOS
20240205,1745736407480354,video_start,user_00665,5013365,za,Pretoria,,paid search,Google,Awareness_Display_ZA,/thankyou,941.64,1,True,ANDROID
"May 22, 2024",1739677206365768,session_start,user_00158,8937890,,,Desktop,organic search,Google,Awareness_Display_ZA,,90.54,46,0,Web
,1749891405351327,video_start,user_00529,6327090,,Durban,,direct,Google,,/thankyou,403.46,36,1,ANDROID
2024-09-02,,begin_checkout,user_00537,1824609,RSA,Durban,mobile,,(direct),retargeting lapsed,/,453.24,16,True,IOS
21-07-2024,1781694749567682,purchase,user_00310,7853161,rsa,,DESKTOP,paid search,facebook,Black Friday 2024,/checkout,312.7,19,0,web
04/09/2024,1798384637670677,page_view,user_00665,5334227,south africa,,,Organic Search,,Retargeting_Lapsed,/products,616.62,2,False,IOS
"February 21, 2024",1728506498810460,video_start,user_00408,8886693,,Johannesburg,Desktop,Organic Search,,UNKNOWN,/thankyou,,34,False,web
20241017,1705916274969250,click,user_00078,5471035,RSA,,Mobile,social,facebook,Black Friday 2024,/,,1,True,
"October 15, 2024",1790862974980437,video_start,user_00260,6188027,south africa,Johannesburg,desktop,email,,,/,,11,FALSE,
03-05-2024,1750726797173961,video_start,user_00275,6227337,rsa,,tablet,email,,,/,408.1,,False,WEB
20240926,,login,user_00464,4069068,,Pretoria,Desktop,,,Black Friday 2024,/products,900.77,3,TRUE,IOS
08-07-2024,1754902125531459,scroll,user_00414,8571430, South Africa,Cape Town,MOBILE,direct,bing,black friday,/checkout,666.26,34,FALSE,
,1766732798989674,search,user_00759,5793851,RSA,,Mobile,organic search,(direct),Awareness_Display_ZA,/thankyou,,42,False,IOS
20240209,,session_start,user_00036,4654668,South Africa,,tablet,,facebook,BRAND SA Q1,,,25,FALSE,
20240711,1708620625801068,search,user_00502,4782514,South Africa,Pretoria,,Email,,BRAND SA Q1,,,18,True,Web
03-11-2024,1798167793462653,video_start,user_00726,2859451,South Africa,Pretoria,Tablet,display,,retargeting lapsed,,729.03,,false,web
"September 13, 2024",1787434786076354,session_start,user_00005,5475297,,Durban,mobile,organic search,,,/thankyou,610.93,44,0,IOS
12/02/2024,1745018729627686,scroll,user_00732,5716144,za,,tablet,email,facebook,,/thankyou,,21,FALSE,web
20240710,1750324770970973,begin_checkout,user_00086,8824533,rsa,Johannesburg,desktop,email,,Black Friday 2024,,,45,0,WEB
2024-05-20,1753288613693053,session_start,user_00232,5143049,,Durban,Mobile,Paid Search,GOOGLE,,,,42,TRUE,web
20-05-2024,1791601572134856,scroll,user_00193,9385545,,Pretoria,Desktop,email,,brand_sa_q1,/checkout,38.64,,,ANDROID
2024-07-16,1733485599487274,video_start,user_00320,1476252,rsa,,Desktop,display,bing,brand_sa_q1,/checkout,,24,1,web
20240610,1708226062117739,purchase,user_00498,6423251,ZA,Pretoria,tablet,Display,,,/products,921.52,11,FALSE,web
,1728452034419103,purchase,user_00080,7412855,za,,,organic search,,Brand_SA_Q1,/checkout,745.06,1,True,WEB
"June 25, 2024",1735238088011874,scroll,user_00785,1966194,south africa,,Mobile,(none),,,/,495.17,,true,Web
13/04/2024,1760665468499479,purchase,user_00385,2377820,za,,tablet,Social,google,,/,,49,FALSE,ANDROID
,1720595358091088,purchase,user_00505,1110139,,Durban,Tablet,(none),,,,,35,TRUE,
23/01/2024,1717381913352273,search,user_00611,1154075,RSA,,mobile,,GOOGLE,black friday,/thankyou,196.07,16,false,ANDROID
"March 03, 2024",1738990406909713,video_start,user_00087,8933339,South Africa,,desktop,Direct,,,/thankyou,436.48,50,1,web
,1702379388625347,click,,4679966, South Africa,Cape Town,desktop,direct,,,/checkout,,13,true,IOS
"January 03, 2024",,,user_00248,5163984,south africa,Cape Town,mobile,display,facebook,,/checkout,288.04,38,false,web
26/08/2024,1763090985241845,login,user_00610,3532409,,Cape Town,,,Google,Awareness_Display_ZA,/,,43,FALSE,ANDROID
23-05-2024,1703432826847446,add_to_cart,user_00789,32692,South Africa,Pretoria,Tablet,organic search,Google,black friday,,,46,FALSE,ANDROID
20240427,1718059520361445,session_start,user_00720,4829963,,Durban,Tablet,,Google,,,,50,,ANDROID
"January 24, 2024",,,user_00688,2177129,,,mobile,email,facebook,UNKNOWN,,475.13,20,False,web
,1723457414549475,search,user_00300,5480564,south africa,Cape Town,Desktop,organic search,facebook,,,519.56,-1,,web
,1795988697296361,scroll,user_00644,8686376,,,,Social,google,retargeting lapsed,/checkout,945.53,12,true,Web
11-07-2024,1754093616940403,begin_checkout,user_00579,106408,ZA,Pretoria,DESKTOP,,(direct),Black Friday 2024,/,,33,True,WEB
,1785127119113109,session_start,user_00260,8138568,south africa,Pretoria,mobile,Organic Search,GOOGLE,black friday,/thankyou,,-1,True,WEB
"December 23, 2024",1732274876520543,login,,3568154,,,DESKTOP,Email,Google,Awareness_Display_ZA,/thankyou,,20,TRUE,WEB
09-01-2024,1762491335427491,session_start,user_00709,8561385,south africa,Cape Town,,Paid Search,(direct),,/,383.15,,True,web
24-02-2024,1745364102261705,,user_00343,9084937,rsa,Cape Town,DESKTOP,organic search,GOOGLE,Retargeting_Lapsed,/,,-1,,WEB
01/07/2024,,begin_checkout,user_00505,5633718,rsa,Pretoria,,Social,(direct),BRAND SA Q1,/checkout,192.1,14,False,WEB
"June 03, 2024",1775748382481749,add_to_cart,user_00632,4798934,RSA,Cape Town,Mobile,,facebook,brand_sa_q1,/,,41,,ANDROID
30/06/2024,1775134221828132,,user_00092,1149465,South Africa,,tablet,Organic Search,bing,Awareness_Display_ZA,/thankyou,603.37,43,True,
20240102,1747992783741150,click,user_00697,5125785,,Pretoria,,direct,facebook,,,116.33,47,,Web
"April 13, 2024",1787458817597587,,user_00341,2447369, South Africa,,MOBILE,,Google,,/,,3,true,Web
08/11/2024,1765542390062717,purchase,user_00480,9650654,,,tablet,direct,google,,/products,583.79,33,1,IOS
22/05/2024,1751031196006183,page_view,user_00152,9993656,za,Johannesburg,,paid search,(direct),BRAND SA Q1,/,,28,FALSE,ANDROID
21-07-2024,1778349767996957,,user_00677,1560109,ZA,,MOBILE,social,Google,BRAND SA Q1,,280.98,0,,web
,1766797678265034,login,user_00342,7797218,,Cape Town,mobile,email,Google,Retargeting_Lapsed,,,43,FALSE,
20241016,1784872156934872,purchase,user_00559,5696575,South Africa,Durban,desktop,direct,google,,/checkout,639.06,4,,web
2024-10-25,1788144823947607,scroll,user_00725,4296190,South Africa,Durban,desktop,Direct,,,/checkout,569.44,44,true,ANDROID
,1707559850117683,purchase,user_00289,5388262,,,desktop,,Google,,,,26,0,IOS
20241110,1751483033697068,purchase,user_00169,6203417,south africa,Pretoria,MOBILE,,,Black Friday 2024,/checkout,,5,,WEB
2024-11-15,1744723199805170,video_start,user_00044,7563219,,,Tablet,Paid Search,(direct),brand_sa_q1,/,798.03,6,0,ANDROID
"July 29, 2024",1753190005312814,begin_checkout,user_00151,4671027,RSA,Johannesburg,,,bing,Black Friday 2024,/thankyou,293.4,7,True,web
22/04/2024,1790472355777972,search,user_00785,4696797, South Africa,Durban,mobile,,google,BRAND SA Q1,/products,371.16,32,True,IOS
,1718425434947391,click,user_00281,9402981,South Africa,,MOBILE,Display,,,/,205.51,43,False,WEB
16/11/2024,1724021934939362,scroll,user_00757,3649179,South Africa,Pretoria,MOBILE,ORGANIC_SEARCH,,retargeting lapsed,,288.28,27,true,Web
06/10/2024,1741408035556799,login,user_00423,9492082,,,Mobile,Direct,Google,Retargeting_Lapsed,/thankyou,,38,false,WEB
"October 09, 2024",1770770034217577,page_view,user_00799,5102364,rsa,Johannesburg,,ORGANIC_SEARCH,facebook,retargeting lapsed,/,154.04,45,False,
20241116,1764712990327362,purchase,user_00382,1587628,ZA,,DESKTOP,social,facebook,BRAND SA Q1,/,936.34,49,1,WEB
16/11/2024,1718787547306827,login,user_00463,146239,za,Pretoria,tablet,,Google,brand_sa_q1,/products,,,false,WEB
"January 23, 2024",1778915144263648,add_to_cart,user_00172,5601612,South Africa,,tablet,,bing,,/thankyou,86.35,14,true,Web
29-03-2024,1728859266144978,page_view,user_00554,178774,,,DESKTOP,Direct,,retargeting lapsed,/products,,30,1,ANDROID
"December 28, 2024",1783435619064072,video_start,user_00281,7789413,,,tablet,email,,,/,30.67,6,true,WEB
25/05/2024,1706881090042328,page_view,user_00173,83158,,,,display,Google,Black Friday 2024,,535.06,15,,IOS
18-06-2024,8787,video_start,user_00682,5848797,ZA,Pretoria,DESKTOP,ORGANIC_SEARCH,,Black Friday 2024,/products,340.37,36,FALSE,Web
22-06-2024,1765340843671900,scroll,user_00396,6527421,rsa,,,Social,,Black Friday 2024,,,37,0,WEB
02/09/2024,1789417745631011,scroll,user_00473,7758453,ZA,Pretoria,DESKTOP,direct,facebook,,/,,33,false,ANDROID
20240511,1780237958435860,session_start,user_00758,3391114,,,desktop,Paid Search,google,,/,142.62,1,,web
22/07/2024,1732892897249547,search,user_00153,7741027,south africa,Johannesburg,tablet,,google,UNKNOWN,/checkout,,21,FALSE,ANDROID
28-04-2024,,login,user_00305,7899449,za,Cape Town,MOBILE,Direct,GOOGLE,Awareness_Display_ZA,/,326.87,47,true,IOS
,1721390110693667,scroll,user_00288,3354121,,Johannesburg,MOBILE,paid search,(direct),Black Friday 2024,,,41,false,ANDROID
02-07-2024,1776098408390457,video_start,user_00267,3042103, South Africa,Johannesburg,mobile,display,google,UNKNOWN,/thankyou,881.89,29,TRUE,
22/08/2024,1795629255020757,add_to_cart,user_00141,9013874, South Africa,,Mobile,,,,/checkout,422.02,29,FALSE,IOS
