customer_id,first_seen_date,province,city,customer_segment,consent_status
CUST-000430,2024-01-06,Free State,Bloemfontein,New,granted
CUST-000431,2024-01-28,Western Cape,Paarl,New,granted
CUST-000432,2024-02-13,Free State,Bloemfontein,New,granted
CUST-000433,2024-03-03,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000434,2024-05-25,Gauteng,Pretoria,New,unknown
CUST-000435,2024-03-27,Western Cape,Stellenbosch,Returning,denied
CUST-000436,2024-02-23,Western Cape,Paarl,Returning,granted
CUST-000437,2024-03-30,Eastern Cape,Gqeberha,Returning,granted
CUST-000438,2024-04-07,Kwazulu-Natal,Durban,New,granted
CUST-000439,2024-02-16,Gauteng,Soweto,New,granted
CUST-000440,2024-01-12,Western Cape,Stellenbosch,New,granted
CUST-000441,2024-04-18,Western Cape,Paarl,Vip,granted
CUST-000442,2024-02-01,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-000443,2024-01-13,Kwazulu-Natal,Pietermaritzburg,Returning,denied
CUST-000444,2024-01-03,Kwazulu-Natal,Umhlanga,New,granted
CUST-000445,2024-05-17,Kwazulu-Natal,Umhlanga,New,granted
CUST-000446,2024-04-24,Western Cape,George,New,granted
CUST-000447,2024-05-27,Western Cape,Cape Town,New,granted
CUST-000448,2024-05-04,Northern Cape,Kimberley,Returning,granted
CUST-000449,2024-04-25,Mpumalanga,Nelspruit,Lapsed Reactivated,granted
CUST-000450,2024-03-22,Kwazulu-Natal,Pietermaritzburg,Lapsed Reactivated,granted
CUST-000451,2024-01-09,Eastern Cape,Gqeberha,New,granted
CUST-000452,2024-01-12,Gauteng,Sandton,Returning,unknown
CUST-000453,2024-04-11,Free State,Bloemfontein,Vip,granted
CUST-000454,2024-06-13,Western Cape,Paarl,New,granted
CUST-000455,2024-03-04,Western Cape,Stellenbosch,New,granted
CUST-000456,2024-05-14,Gauteng,Johannesburg,New,granted
CUST-000457,2024-04-25,Western Cape,George,New,granted
CUST-000458,2024-01-05,Kwazulu-Natal,Umhlanga,Returning,denied
CUST-000459,2024-05-21,Gauteng,Johannesburg,New,denied
CUST-000460,2024-03-30,Kwazulu-Natal,Durban,Returning,granted
CUST-000461,2024-01-18,Gauteng,Pretoria,Returning,granted
CUST-000462,2024-06-14,Kwazulu-Natal,Umhlanga,New,granted
CUST-000463,2024-01-04,Gauteng,Pretoria,New,granted
CUST-000464,2024-06-10,Mpumalanga,Nelspruit,New,unknown
CUST-000465,2024-04-04,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-000466,2024-05-10,Free State,Bloemfontein,Returning,denied
CUST-000467,2024-01-19,Western Cape,Cape Town,New,granted
CUST-000468,2024-02-09,Gauteng,Soweto,Returning,denied
CUST-000469,2024-03-29,Gauteng,Johannesburg,Vip,granted
CUST-000470,2024-01-15,Western Cape,Stellenbosch,New,granted
CUST-000471,2024-03-12,Western Cape,Paarl,Returning,granted
CUST-000472,2024-04-11,Western Cape,Stellenbosch,New,granted
CUST-000473,2024-01-11,Western Cape,Paarl,New,granted
CUST-000474,2024-02-06,Gauteng,Pretoria,New,granted
CUST-000475,2024-04-16,Kwazulu-Natal,Umhlanga,Returning,denied
CUST-000476,2024-01-22,Limpopo,Polokwane,New,granted
CUST-000477,2024-05-28,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-000478,2024-06-18,Gauteng,Johannesburg,New,granted
CUST-000479,2024-05-18,Eastern Cape,East London,New,granted
CUST-000480,2024-04-20,Gauteng,Soweto,New,granted
CUST-000481,2024-01-30,Gauteng,Soweto,Returning,granted
CUST-000482,2024-02-03,Mpumalanga,Nelspruit,Returning,granted
CUST-000483,2024-02-15,North West,Rustenburg,New,granted
CUST-000484,2024-01-21,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-000485,2024-04-15,Gauteng,Johannesburg,New,granted
CUST-000486,2024-06-16,Western Cape,Cape Town,New,granted
CUST-000487,2024-04-26,Western Cape,Paarl,New,granted
CUST-000488,2024-01-30,Eastern Cape,East London,New,granted
CUST-000489,2024-03-07,Gauteng,Pretoria,New,granted
CUST-000490,2024-04-15,Western Cape,Paarl,Returning,granted
CUST-000491,2024-03-26,Gauteng,Pretoria,New,granted
CUST-000492,2024-01-15,Gauteng,Sandton,New,granted
CUST-000493,2024-01-22,Limpopo,Polokwane,Returning,denied
CUST-000494,2024-04-21,Western Cape,Stellenbosch,Returning,denied
CUST-000495,2024-05-01,Gauteng,Johannesburg,Returning,granted
CUST-000496,2024-04-21,Free State,Bloemfontein,New,granted
CUST-000497,2024-06-07,Eastern Cape,East London,Vip,granted
CUST-000498,2024-06-08,Gauteng,Soweto,Returning,granted
CUST-000499,2024-06-25,Western Cape,Paarl,New,granted
CUST-000500,2024-02-17,Gauteng,Johannesburg,Returning,unknown
CUST-000501,2024-04-10,Kwazulu-Natal,Umhlanga,New,granted
CUST-000502,2024-05-10,Gauteng,Sandton,New,granted
CUST-000503,2024-04-01,Western Cape,Stellenbosch,Lapsed Reactivated,granted
CUST-000504,2024-04-24,North West,Rustenburg,New,granted
CUST-000505,2024-02-04,Mpumalanga,Nelspruit,New,denied
CUST-000506,2024-03-30,Gauteng,Johannesburg,New,granted
CUST-000507,2024-03-23,Eastern Cape,East London,New,granted
CUST-000508,2024-04-14,Gauteng,Johannesburg,New,denied
CUST-000509,2024-06-15,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000510,2024-03-11,Mpumalanga,Nelspruit,Returning,granted
CUST-000511,2024-05-27,Western Cape,Paarl,New,granted
CUST-000512,2024-04-06,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000513,2024-05-02,Western Cape,Cape Town,New,granted
CUST-000514,2024-05-15,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-000515,2024-01-04,Gauteng,Pretoria,New,granted
CUST-000516,2024-01-02,Mpumalanga,Nelspruit,New,granted
CUST-000517,2024-04-24,Gauteng,Sandton,Returning,denied
CUST-000518,2024-01-05,Western Cape,Stellenbosch,New,granted
CUST-000519,2024-04-07,Gauteng,Soweto,New,granted
CUST-000520,2024-03-31,Gauteng,Pretoria,New,granted
CUST-000521,2024-02-24,Eastern Cape,East London,New,denied
CUST-000522,2024-02-08,Kwazulu-Natal,Umhlanga,New,denied
CUST-000523,2024-03-02,Gauteng,Sandton,New,granted
CUST-000524,2024-06-03,Gauteng,Soweto,New,granted
CUST-000525,2024-05-02,Eastern Cape,Gqeberha,Lapsed Reactivated,granted
CUST-000526,2024-04-24,Northern Cape,Kimberley,Returning,granted
CUST-000527,2024-04-17,Gauteng,Johannesburg,New,granted
CUST-000528,2024-05-29,Gauteng,Johannesburg,New,granted
CUST-000529,2024-05-13,Western Cape,George,Returning,denied
CUST-000530,2024-03-17,Gauteng,Soweto,New,granted
CUST-000531,2024-01-12,Limpopo,Polokwane,Vip,denied
CUST-000532,2024-04-22,Western Cape,Paarl,Returning,granted
CUST-000533,2024-05-08,Western Cape,Cape Town,New,granted
CUST-000534,2024-03-17,Gauteng,Soweto,New,granted
CUST-000535,2024-02-18,Gauteng,Sandton,New,granted
CUST-000536,2024-04-18,Western Cape,Cape Town,New,unknown
CUST-000537,2024-05-12,Kwazulu-Natal,Umhlanga,New,granted
CUST-000538,2024-03-06,Eastern Cape,Gqeberha,Returning,granted
CUST-000539,2024-03-15,Gauteng,Johannesburg,New,denied
CUST-000540,2024-04-12,Gauteng,Sandton,New,granted
CUST-000541,2024-06-06,Western Cape,George,New,granted
CUST-000542,2024-05-07,Gauteng,Pretoria,New,granted
CUST-000543,2024-06-10,Gauteng,Soweto,Lapsed Reactivated,denied
CUST-000544,2024-03-14,Eastern Cape,Gqeberha,Returning,granted
CUST-000545,2024-01-06,Limpopo,Polokwane,New,granted
CUST-000546,2024-02-06,Kwazulu-Natal,Durban,New,granted
CUST-000547,2024-04-27,Western Cape,Paarl,New,granted
CUST-000548,2024-02-08,Western Cape,Paarl,New,granted
CUST-000549,2024-05-24,Gauteng,Soweto,Lapsed Reactivated,unknown
CUST-000550,2024-02-26,Kwazulu-Natal,Durban,Lapsed Reactivated,granted
CUST-000551,2024-05-15,Western Cape,Paarl,New,denied
CUST-000552,2024-06-12,Eastern Cape,East London,New,granted
CUST-000553,2024-02-11,Kwazulu-Natal,Umhlanga,New,granted
CUST-000554,2024-01-24,Western Cape,Cape Town,New,denied
CUST-000555,2024-06-06,Western Cape,Stellenbosch,New,granted
CUST-000556,2024-02-01,Gauteng,Johannesburg,Returning,granted
CUST-000557,2024-01-16,Gauteng,Sandton,New,granted
CUST-000558,2024-02-18,Kwazulu-Natal,Durban,New,granted
CUST-000559,2024-04-13,Kwazulu-Natal,Durban,New,denied
CUST-000560,2024-01-03,Gauteng,Soweto,New,granted
CUST-000561,2024-06-25,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-000562,2024-02-13,Gauteng,Johannesburg,Returning,granted
CUST-000563,2024-03-24,Western Cape,Stellenbosch,Returning,granted
CUST-000564,2024-02-04,Kwazulu-Natal,Durban,New,granted
CUST-000565,2024-06-11,Western Cape,Stellenbosch,New,granted
CUST-000566,2024-03-01,Mpumalanga,Nelspruit,New,granted
CUST-000567,2024-02-25,Western Cape,Stellenbosch,Returning,granted
CUST-000568,2024-04-19,Kwazulu-Natal,Durban,New,granted
CUST-000569,2024-02-19,Eastern Cape,East London,New,granted
CUST-000570,2024-04-27,Western Cape,Stellenbosch,Returning,granted
CUST-000571,2024-03-10,Gauteng,Sandton,Returning,granted
CUST-000572,2024-05-17,Western Cape,Cape Town,New,granted
CUST-000573,2024-01-29,Gauteng,Johannesburg,New,denied
CUST-000574,2024-03-18,Gauteng,Johannesburg,New,granted
CUST-000575,2024-02-29,Gauteng,Johannesburg,Returning,granted
CUST-000576,2024-05-23,Kwazulu-Natal,Umhlanga,Lapsed Reactivated,granted
CUST-000577,2024-04-25,Western Cape,Paarl,New,denied
CUST-000578,2024-06-24,Gauteng,Sandton,Returning,granted
CUST-000579,2024-05-11,Gauteng,Sandton,New,granted
CUST-000580,2024-05-12,Western Cape,George,New,denied
CUST-000581,2024-06-21,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000582,2024-02-21,Northern Cape,Kimberley,Returning,denied
CUST-000583,2024-05-11,Free State,Bloemfontein,Lapsed Reactivated,granted
CUST-000584,2024-01-26,Western Cape,Stellenbosch,Returning,granted
CUST-000585,2024-01-03,Mpumalanga,Nelspruit,New,unknown
CUST-000586,2024-04-19,Gauteng,Soweto,New,granted
CUST-000587,2024-01-12,Mpumalanga,Nelspruit,Returning,granted
CUST-000588,2024-05-14,Gauteng,Pretoria,New,denied
CUST-000589,2024-01-12,Western Cape,Paarl,New,granted
CUST-000590,2024-04-29,Western Cape,George,New,granted
CUST-000591,2024-01-04,Western Cape,Paarl,New,granted
CUST-000592,2024-05-30,Free State,Bloemfontein,New,granted
CUST-000593,2024-06-16,Free State,Bloemfontein,New,granted
CUST-000594,2024-01-16,Western Cape,Stellenbosch,Vip,granted
CUST-000595,2024-03-10,Western Cape,Cape Town,New,granted
CUST-000596,2024-02-02,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-000597,2024-04-15,Gauteng,Johannesburg,Returning,granted
CUST-000598,2024-04-18,North West,Rustenburg,Returning,granted
CUST-000599,2024-01-31,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-000600,2024-02-22,Gauteng,Soweto,Returning,granted
CUST-000601,2024-01-05,Mpumalanga,Nelspruit,New,granted
CUST-000602,2024-01-03,Gauteng,Pretoria,New,denied
CUST-000603,2024-01-02,Gauteng,Soweto,Vip,granted
CUST-000604,2024-02-08,Gauteng,Pretoria,Returning,denied
CUST-000605,2024-02-10,Gauteng,Pretoria,New,granted
CUST-000606,2024-01-04,Western Cape,Cape Town,Returning,granted
CUST-000607,2024-06-07,Gauteng,Soweto,New,denied
CUST-000608,2024-05-17,Western Cape,George,Returning,granted
CUST-000609,2024-05-25,Western Cape,George,New,granted
CUST-000610,2024-01-24,Western Cape,Paarl,New,granted
CUST-000611,2024-01-25,Limpopo,Polokwane,New,granted
CUST-000612,2024-05-06,Kwazulu-Natal,Durban,New,granted
CUST-000613,2024-03-26,Western Cape,George,New,granted
CUST-000614,2024-01-05,Kwazulu-Natal,Durban,New,granted
CUST-000615,2024-03-10,Eastern Cape,East London,New,denied
CUST-000616,2024-06-11,Gauteng,Pretoria,New,granted
CUST-000617,2024-02-26,Gauteng,Pretoria,New,denied
CUST-000618,2024-05-02,Kwazulu-Natal,Durban,New,granted
CUST-000619,2024-01-30,Western Cape,Cape Town,New,denied
CUST-000620,2024-05-01,Kwazulu-Natal,Durban,New,granted
CUST-000621,2024-04-02,Western Cape,George,Returning,granted
CUST-000622,2024-04-08,Eastern Cape,Gqeberha,New,unknown
CUST-000623,2024-04-06,Western Cape,Stellenbosch,Returning,denied
CUST-000624,2024-02-11,Western Cape,Stellenbosch,Vip,granted
CUST-000625,2024-05-12,Western Cape,Stellenbosch,New,granted
CUST-000626,2024-01-08,Gauteng,Sandton,New,granted
CUST-000627,2024-01-04,Gauteng,Soweto,Returning,granted
CUST-000628,2024-03-20,North West,Rustenburg,New,denied
CUST-000629,2024-03-14,Western Cape,George,New,granted
CUST-000630,2024-02-06,Western Cape,George,Returning,granted
CUST-000631,2024-06-10,Western Cape,Cape Town,Vip,granted
CUST-000632,2024-01-22,Eastern Cape,East London,Returning,unknown
CUST-000633,2024-03-12,Gauteng,Sandton,New,granted
CUST-000634,2024-06-06,Kwazulu-Natal,Umhlanga,New,unknown
CUST-000635,2024-03-29,Western Cape,Paarl,Lapsed Reactivated,granted
CUST-000636,2024-02-10,Gauteng,Pretoria,Returning,granted
CUST-000637,2024-04-09,Gauteng,Soweto,Returning,granted
CUST-000638,2024-04-26,Free State,Bloemfontein,Returning,granted
CUST-000639,2024-03-31,Western Cape,Paarl,New,denied
CUST-000640,2024-06-28,Gauteng,Sandton,New,granted
CUST-000641,2024-03-22,Western Cape,George,New,granted
CUST-000642,2024-05-01,Western Cape,Cape Town,New,granted
CUST-000643,2024-01-22,Kwazulu-Natal,Umhlanga,New,granted
CUST-000644,2024-06-04,Western Cape,George,New,granted
CUST-000645,2024-02-15,Free State,Bloemfontein,Returning,granted
CUST-000646,2024-03-22,Kwazulu-Natal,Durban,Returning,denied
CUST-000647,2024-06-12,Limpopo,Polokwane,New,granted
CUST-000648,2024-03-21,North West,Rustenburg,New,granted
CUST-000649,2024-01-03,Western Cape,Stellenbosch,Returning,granted
CUST-000650,2024-05-26,Western Cape,George,New,denied
CUST-000651,2024-04-01,Mpumalanga,Nelspruit,Returning,granted
CUST-000652,2024-05-09,Western Cape,Stellenbosch,New,granted
CUST-000653,2024-06-06,Gauteng,Sandton,New,granted
CUST-000654,2024-05-14,Western Cape,Cape Town,New,granted
CUST-000655,2024-05-23,Western Cape,Stellenbosch,Vip,granted
CUST-000656,2024-04-01,Western Cape,George,New,denied
CUST-000657,2024-06-01,Western Cape,Cape Town,New,granted
CUST-000658,2024-04-29,Western Cape,Paarl,New,denied
CUST-000659,2024-04-15,Western Cape,George,Returning,granted
CUST-000660,2024-02-26,Free State,Bloemfontein,Lapsed Reactivated,granted
CUST-000661,2024-02-25,Western Cape,George,New,granted
CUST-000662,2024-06-24,Gauteng,Sandton,New,granted
CUST-000663,2024-03-14,Gauteng,Pretoria,New,granted
CUST-000664,2024-02-09,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000665,2024-01-29,Gauteng,Pretoria,New,granted
CUST-000666,2024-02-29,Eastern Cape,East London,New,granted
CUST-000667,2024-03-13,Kwazulu-Natal,Durban,New,granted
CUST-000668,2024-02-22,Kwazulu-Natal,Umhlanga,New,granted
CUST-000669,2024-04-10,Eastern Cape,Gqeberha,New,granted
CUST-000670,2024-05-23,Mpumalanga,Nelspruit,New,granted
CUST-000671,2024-03-21,Limpopo,Polokwane,New,unknown
CUST-000672,2024-02-03,Eastern Cape,East London,Returning,unknown
CUST-000673,2024-01-23,Gauteng,Sandton,New,granted
CUST-000674,2024-04-04,Kwazulu-Natal,Durban,New,denied
CUST-000675,2024-04-05,Western Cape,Cape Town,New,denied
CUST-000676,2024-05-26,Western Cape,George,New,denied
CUST-000677,2024-05-02,Western Cape,Paarl,Lapsed Reactivated,granted
CUST-000678,2024-01-25,Western Cape,Cape Town,New,granted
CUST-000679,2024-03-17,Limpopo,Polokwane,Lapsed Reactivated,granted
CUST-000680,2024-02-11,Free State,Bloemfontein,Returning,granted
CUST-000681,2024-06-19,Gauteng,Soweto,New,unknown
CUST-000682,2024-01-23,Western Cape,Cape Town,Vip,granted
CUST-000683,2024-05-31,Western Cape,Paarl,New,denied
CUST-000684,2024-04-06,Free State,Bloemfontein,Returning,denied
CUST-000685,2024-02-25,Eastern Cape,Gqeberha,New,granted
CUST-000686,2024-01-25,Gauteng,Soweto,New,unknown
CUST-000687,2024-02-22,Western Cape,Cape Town,New,granted
CUST-000688,2024-02-02,Northern Cape,Kimberley,New,denied
CUST-000689,2024-04-26,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000690,2024-02-19,Limpopo,Polokwane,New,granted
CUST-000691,2024-01-09,Gauteng,Johannesburg,Lapsed Reactivated,granted
CUST-000692,2024-02-03,Gauteng,Pretoria,New,granted
CUST-000693,2024-06-04,North West,Rustenburg,New,granted
CUST-000694,2024-05-08,Eastern Cape,Gqeberha,Vip,denied
CUST-000695,2024-01-16,Gauteng,Soweto,New,granted
CUST-000696,2024-03-26,Mpumalanga,Nelspruit,New,denied
CUST-000697,2024-02-10,Gauteng,Johannesburg,New,granted
CUST-000698,2024-05-24,Eastern Cape,East London,Returning,granted
CUST-000699,2024-03-15,Eastern Cape,East London,New,granted
CUST-000700,2024-06-08,Western Cape,Paarl,New,granted
CUST-000701,2024-02-18,Western Cape,Paarl,Returning,granted
CUST-000702,2024-01-07,Western Cape,Cape Town,New,granted
CUST-000703,2024-04-12,Gauteng,Soweto,New,denied
CUST-000704,2024-05-08,Kwazulu-Natal,Durban,New,granted
CUST-000705,2024-02-17,Limpopo,Polokwane,New,granted
CUST-000706,2024-02-22,Free State,Bloemfontein,New,granted
CUST-000707,2024-01-10,Gauteng,Pretoria,New,granted
CUST-000708,2024-05-05,Gauteng,Sandton,New,granted
CUST-000709,2024-01-06,Western Cape,Cape Town,Returning,granted
CUST-000710,2024-02-11,Gauteng,Pretoria,New,granted
CUST-000711,2024-02-11,Western Cape,Cape Town,New,granted
CUST-000712,2024-06-25,Western Cape,Stellenbosch,New,denied
CUST-000713,2024-03-07,Western Cape,Cape Town,New,granted
CUST-000714,2024-01-27,Limpopo,Polokwane,New,unknown
CUST-000715,2024-04-26,Western Cape,Cape Town,Returning,granted
CUST-000716,2024-06-23,Gauteng,Pretoria,Vip,granted
CUST-000717,2024-03-03,Western Cape,Stellenbosch,New,denied
CUST-000718,2024-03-14,Free State,Bloemfontein,Lapsed Reactivated,granted
CUST-000719,2024-04-26,Western Cape,George,New,denied
CUST-000720,2024-01-31,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-000721,2024-04-25,Kwazulu-Natal,Durban,New,granted
CUST-000722,2024-02-10,Kwazulu-Natal,Umhlanga,New,granted
CUST-000723,2024-04-15,Gauteng,Soweto,New,granted
CUST-000724,2024-05-24,Western Cape,George,New,granted
CUST-000725,2024-05-30,Gauteng,Soweto,Returning,granted
CUST-000726,2024-03-11,Western Cape,Stellenbosch,Lapsed Reactivated,granted
CUST-000727,2024-05-13,Gauteng,Sandton,New,denied
CUST-000728,2024-03-24,Western Cape,Cape Town,Returning,granted
CUST-000729,2024-02-28,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-000730,2024-01-08,Gauteng,Sandton,New,granted
CUST-000731,2024-03-23,Western Cape,Cape Town,Returning,denied
CUST-000732,2024-02-02,Gauteng,Sandton,New,denied
CUST-000733,2024-01-15,Western Cape,Cape Town,New,granted
CUST-000734,2024-04-30,Western Cape,Stellenbosch,Returning,denied
CUST-000735,2024-04-03,Kwazulu-Natal,Umhlanga,New,granted
CUST-000736,2024-01-03,Eastern Cape,East London,Lapsed Reactivated,denied
CUST-000737,2024-01-03,Gauteng,Pretoria,Returning,granted
CUST-000738,2024-03-17,Gauteng,Soweto,New,unknown
CUST-000739,2024-02-11,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-000740,2024-03-04,North West,Rustenburg,New,denied
CUST-000741,2024-05-17,Western Cape,Cape Town,New,granted
CUST-000742,2024-03-22,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-000743,2024-05-15,Gauteng,Pretoria,Returning,granted
CUST-000744,2024-01-09,Western Cape,Cape Town,Returning,granted
CUST-000745,2024-05-15,Western Cape,Paarl,Returning,granted
CUST-000746,2024-03-15,Eastern Cape,Gqeberha,New,granted
CUST-000747,2024-04-10,Western Cape,Paarl,New,granted
CUST-000748,2024-02-03,Western Cape,Paarl,New,denied
CUST-000749,2024-02-27,Eastern Cape,Gqeberha,New,unknown
CUST-000750,2024-02-24,Western Cape,Paarl,New,granted
CUST-000751,2024-01-23,Western Cape,Stellenbosch,New,granted
CUST-000752,2024-04-17,Mpumalanga,Nelspruit,Returning,granted
CUST-000753,2024-03-02,Western Cape,Paarl,New,granted
CUST-000754,2024-06-25,Western Cape,Stellenbosch,Returning,granted
CUST-000755,2024-03-26,Western Cape,Paarl,Lapsed Reactivated,granted
CUST-000756,2024-01-27,Gauteng,Soweto,New,granted
CUST-000757,2024-01-03,Gauteng,Johannesburg,Vip,granted
CUST-000758,2024-03-06,Western Cape,Cape Town,Returning,granted
CUST-000759,2024-03-13,Kwazulu-Natal,Umhlanga,New,granted
CUST-000760,2024-03-22,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-000761,2024-03-22,Western Cape,George,New,granted
CUST-000762,2024-04-20,Gauteng,Soweto,Returning,denied
CUST-000763,2024-02-01,Western Cape,George,New,granted
CUST-000764,2024-04-20,Free State,Bloemfontein,New,granted
CUST-000765,2024-04-29,Gauteng,Johannesburg,New,granted
CUST-000766,2024-05-06,Gauteng,Pretoria,New,granted
CUST-000767,2024-06-16,Eastern Cape,Gqeberha,New,denied
CUST-000768,2024-02-29,Western Cape,Paarl,Returning,granted
CUST-000769,2024-01-03,North West,Rustenburg,Returning,granted
CUST-000770,2024-06-16,Gauteng,Pretoria,New,denied
CUST-000771,2024-06-23,Western Cape,Stellenbosch,New,granted
CUST-000772,2024-02-19,Gauteng,Pretoria,Lapsed Reactivated,denied
CUST-000773,2024-02-10,Gauteng,Soweto,Returning,granted
CUST-000774,2024-01-05,Western Cape,Paarl,Returning,denied
CUST-000775,2024-04-11,Western Cape,Stellenbosch,New,granted
