touchpoint_id,order_id,customer_id,touchpoint_date,channel,campaign_name,attribution_model,attributed_conversion,view_through_flag
TP-001711,ORD-2024-001711,CUST-005742,2024-04-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001717,ORD-2024-001717,CUST-001265,2024-01-24,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001722,ORD-2024-001722,CUST-006328,2024-03-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001725,ORD-2024-001725,CUST-009288,2024-06-23,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-001733,ORD-2024-001733,CUST-009799,2024-02-23,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001736,ORD-2024-001736,CUST-005578,2024-05-18,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001737,ORD-2024-001737,CUST-007976,2024-05-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001743,ORD-2024-001743,CUST-009017,2024-01-14,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001746,ORD-2024-001746,CUST-007947,2024-03-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001750,ORD-2024-001750,CUST-007379,2024-06-11,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-001778,ORD-2024-001778,CUST-001380,2024-05-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001783,ORD-2024-001783,CUST-005312,2024-04-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001794,ORD-2024-001794,CUST-003149,2024-05-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001797,ORD-2024-001797,CUST-005312,2024-05-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001798,ORD-2024-001798,CUST-007188,2024-04-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001800,ORD-2024-001800,CUST-001559,2024-05-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001813,ORD-2024-001813,CUST-002876,2024-03-26,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001814,ORD-2024-001814,CUST-005328,2024-05-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001816,ORD-2024-001816,CUST-005095,2024-06-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001819,ORD-2024-001819,CUST-004647,2024-01-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001823,ORD-2024-001823,CUST-005610,2024-03-24,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001840,ORD-2024-001840,CUST-007476,2024-02-04,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001843,ORD-2024-001843,CUST-003116,2024-03-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001849,ORD-2024-001849,CUST-006348,2024-04-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001854,ORD-2024-001854,CUST-009192,2024-04-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001855,ORD-2024-001855,CUST-004910,2024-03-09,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001857,ORD-2024-001857,CUST-004197,2024-05-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001859,ORD-2024-001859,CUST-008475,2024-05-13,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001865,ORD-2024-001865,CUST-007892,2024-06-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001870,ORD-2024-001870,CUST-008698,2024-04-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001891,ORD-2024-001891,CUST-000874,2024-03-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001895,ORD-2024-001895,CUST-005394,2024-03-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001899,ORD-2024-001899,CUST-006351,2024-04-30,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001918,ORD-2024-001918,CUST-000118,2024-02-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001941,ORD-2024-001941,CUST-007796,2024-06-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001943,ORD-2024-001943,CUST-006631,2024-05-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001945,ORD-2024-001945,CUST-006298,2024-01-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001947,ORD-2024-001947,CUST-004935,2024-03-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001948,ORD-2024-001948,CUST-004403,2024-02-27,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-001950,ORD-2024-001950,CUST-003360,2024-03-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001974,ORD-2024-001974,CUST-003134,2024-04-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-001976,ORD-2024-001976,CUST-000310,2024-05-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001980,ORD-2024-001980,CUST-006006,2024-02-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001983,ORD-2024-001983,CUST-008039,2024-04-07,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001984,ORD-2024-001984,CUST-004686,2024-03-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001986,ORD-2024-001986,CUST-003712,2024-01-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-001987,ORD-2024-001987,CUST-005580,2024-04-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001988,ORD-2024-001988,CUST-007314,2024-02-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-001999,ORD-2024-001999,CUST-001775,2024-01-31,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002002,ORD-2024-002002,CUST-005089,2024-02-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002011,ORD-2024-002011,CUST-009751,2024-04-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002017,ORD-2024-002017,CUST-005973,2024-06-10,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002022,ORD-2024-002022,CUST-003062,2024-05-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002025,ORD-2024-002025,CUST-001552,2024-04-05,Google Ads,H1_Search_Core_Retail,last_click,0,false
TP-002026,ORD-2024-002026,CUST-006772,2024-05-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002028,ORD-2024-002028,CUST-005679,2024-03-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002030,ORD-2024-002030,CUST-003703,2024-02-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002033,ORD-2024-002033,CUST-004978,2024-03-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002039,ORD-2024-002039,CUST-000236,2024-03-02,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002041,ORD-2024-002041,CUST-009263,2024-03-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002047,ORD-2024-002047,CUST-008871,2024-02-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002054,ORD-2024-002054,CUST-007153,2024-02-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002065,ORD-2024-002065,CUST-003547,2024-06-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002067,ORD-2024-002067,CUST-001040,2024-06-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002068,ORD-2024-002068,CUST-001738,2024-06-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002072,ORD-2024-002072,CUST-002859,2024-04-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002078,ORD-2024-002078,CUST-002424,2024-02-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002081,ORD-2024-002081,CUST-005277,2024-02-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002082,ORD-2024-002082,CUST-005650,2024-06-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002098,ORD-2024-002098,CUST-003543,2024-06-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002099,ORD-2024-002099,CUST-004702,2024-04-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002102,ORD-2024-002102,CUST-005750,2024-06-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002111,ORD-2024-002111,CUST-005958,2024-04-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002112,ORD-2024-002112,CUST-008635,2024-05-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002117,ORD-2024-002117,CUST-007513,2024-03-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002135,ORD-2024-002135,CUST-003189,2024-06-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002137,ORD-2024-002137,CUST-006006,2024-01-06,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-002144,ORD-2024-002144,CUST-004892,2024-02-10,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002157,ORD-2024-002157,CUST-005094,2024-04-04,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-002162,ORD-2024-002162,CUST-003056,2024-04-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002163,ORD-2024-002163,CUST-005705,2024-05-19,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002169,ORD-2024-002169,CUST-000086,2024-04-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002178,ORD-2024-002178,CUST-007612,2024-02-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002179,ORD-2024-002179,CUST-010012,2024-06-03,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002223,ORD-2024-002223,CUST-001864,2024-01-12,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002237,ORD-2024-002237,CUST-005030,2024-02-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002238,ORD-2024-002238,CUST-001535,2024-04-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002246,ORD-2024-002246,CUST-006511,2024-01-21,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002259,ORD-2024-002259,CUST-005226,2024-05-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002264,ORD-2024-002264,CUST-010167,2024-05-01,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002292,ORD-2024-002292,CUST-008278,2024-02-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002293,ORD-2024-002293,CUST-002523,2024-03-27,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002294,ORD-2024-002294,CUST-006198,2024-02-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002299,ORD-2024-002299,CUST-003726,2024-04-06,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002300,ORD-2024-002300,CUST-004594,2024-02-09,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002306,ORD-2024-002306,CUST-008376,2024-06-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002318,ORD-2024-002318,CUST-004084,2024-05-05,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002319,ORD-2024-002319,CUST-003946,2024-04-08,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002324,ORD-2024-002324,CUST-000961,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002330,ORD-2024-002330,CUST-007756,2024-03-17,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002348,ORD-2024-002348,CUST-001818,2024-04-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002357,ORD-2024-002357,CUST-009146,2024-06-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002360,ORD-2024-002360,CUST-000308,2024-05-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002378,ORD-2024-002378,CUST-003528,2024-04-03,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-002383,ORD-2024-002383,CUST-000093,2024-03-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002394,ORD-2024-002394,CUST-008469,2024-04-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002396,ORD-2024-002396,CUST-007153,2024-04-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002400,ORD-2024-002400,CUST-005197,2024-03-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002408,ORD-2024-002408,CUST-003694,2023-12-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002417,ORD-2024-002417,CUST-001363,2024-06-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002425,ORD-2024-002425,CUST-001550,2024-06-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002443,ORD-2024-002443,CUST-004560,2024-02-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002445,ORD-2024-002445,CUST-003915,2024-05-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002468,ORD-2024-002468,CUST-009961,2024-05-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002475,ORD-2024-002475,CUST-009300,2024-05-16,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002484,ORD-2024-002484,CUST-000377,2024-03-27,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002485,ORD-2024-002485,CUST-002849,2024-05-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002486,ORD-2024-002486,CUST-000312,2024-01-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002489,ORD-2024-002489,CUST-009549,2024-03-03,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002500,ORD-2024-002500,CUST-008084,2024-05-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002502,ORD-2024-002502,CUST-008129,2024-05-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002504,ORD-2024-002504,CUST-009380,2024-03-14,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002509,ORD-2024-002509,CUST-004734,2024-02-26,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002510,ORD-2024-002510,CUST-007453,2024-02-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002518,ORD-2024-002518,CUST-004854,2024-05-18,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002521,ORD-2024-002521,CUST-006242,2024-04-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002541,ORD-2024-002541,CUST-002574,2024-04-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002552,ORD-2024-002552,CUST-007268,2024-04-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002554,ORD-2024-002554,CUST-002864,2024-01-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002567,ORD-2024-002567,CUST-008776,2024-05-15,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002568,ORD-2024-002568,CUST-008279,2024-01-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002572,ORD-2024-002572,CUST-009700,2024-01-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002582,ORD-2024-002582,CUST-002658,2024-05-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002589,ORD-2024-002589,CUST-001743,2024-05-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002592,ORD-2024-002592,CUST-000291,2024-05-06,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002596,ORD-2024-002596,CUST-002512,2024-03-06,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002619,ORD-2024-002619,CUST-008607,2024-05-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002631,ORD-2024-002631,CUST-002567,2024-05-16,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002643,ORD-2024-002643,CUST-005537,2024-06-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002646,ORD-2024-002646,CUST-006321,2024-05-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002647,ORD-2024-002647,CUST-005207,2024-06-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002650,ORD-2024-002650,CUST-007544,2024-01-16,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002651,ORD-2024-002651,CUST-005980,2024-01-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002662,ORD-2024-002662,CUST-004070,2024-01-06,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002665,ORD-2024-002665,CUST-007467,2024-06-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002669,ORD-2024-002669,CUST-010101,2024-05-03,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002671,ORD-2024-002671,CUST-005858,2024-04-26,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002675,ORD-2024-002675,CUST-001240,2024-02-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002683,ORD-2024-002683,CUST-005206,2024-05-30,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002685,ORD-2024-002685,CUST-009881,2024-02-12,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002687,ORD-2024-002687,CUST-001575,2024-01-16,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002689,ORD-2024-002689,CUST-005852,2024-04-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002691,ORD-2024-002691,CUST-003300,2024-02-05,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002692,ORD-2024-002692,CUST-008224,2024-06-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002698,ORD-2024-002698,CUST-000901,2024-05-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002719,ORD-2024-002719,CUST-008474,2024-02-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002727,ORD-2024-002727,CUST-009356,2024-05-15,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002732,ORD-2024-002732,CUST-009805,2024-02-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002735,ORD-2024-002735,CUST-004855,2024-01-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002746,ORD-2024-002746,CUST-005960,2024-04-01,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002755,ORD-2024-002755,CUST-008534,2024-04-26,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002757,ORD-2024-002757,CUST-006971,2024-06-12,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-002758,ORD-2024-002758,CUST-009972,2024-06-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002767,ORD-2024-002767,CUST-006343,2024-03-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002771,ORD-2024-002771,CUST-005086,2024-03-07,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002772,ORD-2024-002772,CUST-000377,2024-05-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002783,ORD-2024-002783,CUST-009078,2024-05-12,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002787,ORD-2024-002787,CUST-002682,2024-05-26,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002792,ORD-2024-002792,CUST-009684,2024-01-15,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002793,ORD-2024-002793,CUST-006752,2024-02-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002794,ORD-2024-002794,CUST-000514,2024-05-22,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-002801,ORD-2024-002801,CUST-001767,2024-05-26,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002803,ORD-2024-002803,CUST-006358,2024-04-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002804,ORD-2024-002804,CUST-003492,2024-06-13,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002807,ORD-2024-002807,CUST-008377,2024-05-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002809,ORD-2024-002809,CUST-008556,2024-01-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002814,ORD-2024-002814,CUST-001332,2024-03-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002816,ORD-2024-002816,CUST-007771,2024-06-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002817,ORD-2024-002817,CUST-005603,2024-06-20,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002824,ORD-2024-002824,CUST-007547,2024-01-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002827,ORD-2024-002827,CUST-010346,2024-01-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002828,ORD-2024-002828,CUST-007776,2024-06-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002832,ORD-2024-002832,CUST-007213,2024-04-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002846,ORD-2024-002846,CUST-008023,2024-01-22,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-002849,ORD-2024-002849,CUST-000420,2024-05-18,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002867,ORD-2024-002867,CUST-002053,2024-06-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002882,ORD-2024-002882,CUST-008304,2024-03-14,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002885,ORD-2024-002885,CUST-007466,2024-06-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002892,ORD-2024-002892,CUST-006510,2024-04-05,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-002893,ORD-2024-002893,CUST-004814,2024-05-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002897,ORD-2024-002897,CUST-002623,2024-04-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002906,ORD-2024-002906,CUST-004068,2024-05-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002922,ORD-2024-002922,CUST-007165,2024-05-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002926,ORD-2024-002926,CUST-003421,2024-04-20,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-002927,ORD-2024-002927,CUST-007720,2024-05-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002935,ORD-2024-002935,CUST-000445,2024-04-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002939,ORD-2024-002939,CUST-003589,2024-03-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-002941,ORD-2024-002941,CUST-007547,2024-03-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-002948,ORD-2024-002948,CUST-003915,2024-02-24,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
