source_table,grain_id,reject_reason,raw_payload
customers_raw,CUST-004622,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-004622', 'first_seen_date': '2024-01-09', 'province': 'KwaZulu-Natal', 'city': 'Durban', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008752,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008752', 'first_seen_date': '2024-06-04', 'province': 'Western Cape', 'city': 'Paarl', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007962,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007962', 'first_seen_date': '2024-01-11', 'province': 'Western Cape', 'city': 'George', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-003327,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-003327', 'first_seen_date': '2024-04-02', 'province': 'Gauteng', 'city': 'Pretoria', 'customer_segment': 'Lapsed Reactivated', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008743,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008743', 'first_seen_date': '2024-04-01', 'province': 'KwaZulu-Natal', 'city': 'Pietermaritzburg', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007956,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007956', 'first_seen_date': '2024-05-13', 'province': 'Limpopo', 'city': 'Polokwane', 'customer_segment': 'Returning', 'consent_status': 'unknown', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-010184,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-010184', 'first_seen_date': '2024-06-16', 'province': 'Western Cape', 'city': 'Paarl', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-005677,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-005677', 'first_seen_date': '2024-05-06', 'province': 'Gauteng', 'city': 'Johannesburg', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-004074,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-004074', 'first_seen_date': '2024-01-07', 'province': 'Gauteng', 'city': 'Pretoria', 'customer_segment': 'VIP', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-005376,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-005376', 'first_seen_date': '2024-04-16', 'province': 'Eastern Cape', 'city': 'Gqeberha', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-006564,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-006564', 'first_seen_date': '2024-02-04', 'province': 'Gauteng', 'city': 'Pretoria', 'customer_segment': 'New', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007512,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007512', 'first_seen_date': '2024-05-24', 'province': 'Western Cape', 'city': 'George', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-006950,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-006950', 'first_seen_date': '2024-06-08', 'province': 'Free State', 'city': 'Bloemfontein', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-009169,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-009169', 'first_seen_date': '2024-02-11', 'province': 'Mpumalanga', 'city': 'Nelspruit', 'customer_segment': 'New', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007961,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007961', 'first_seen_date': '2024-02-26', 'province': 'Gauteng', 'city': 'Sandton', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-000741,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-000741', 'first_seen_date': '2024-05-17', 'province': 'Western Cape', 'city': 'Cape Town', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-009115,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-009115', 'first_seen_date': '2024-06-28', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-000726,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-000726', 'first_seen_date': '2024-03-11', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'Lapsed Reactivated', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-004419,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-004419', 'first_seen_date': '2024-03-07', 'province': 'Western Cape', 'city': 'George', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007075,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007075', 'first_seen_date': '2024-01-11', 'province': 'KwaZulu-Natal', 'city': 'Umhlanga', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-002006,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-002006', 'first_seen_date': '2024-04-07', 'province': 'Western Cape', 'city': 'Paarl', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008033,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008033', 'first_seen_date': '2024-05-23', 'province': 'KwaZulu-Natal', 'city': 'Durban', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007699,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007699', 'first_seen_date': '2024-03-19', 'province': 'Western Cape', 'city': 'Cape Town', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-006217,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-006217', 'first_seen_date': '2024-06-13', 'province': 'Western Cape', 'city': 'George', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-009128,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-009128', 'first_seen_date': '2024-04-08', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-005068,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-005068', 'first_seen_date': '2024-05-26', 'province': 'Mpumalanga', 'city': 'Nelspruit', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-000318,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-000318', 'first_seen_date': '2024-06-01', 'province': 'Limpopo', 'city': 'Polokwane', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-000281,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-000281', 'first_seen_date': '2024-01-07', 'province': 'Western Cape', 'city': 'George', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-007645,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-007645', 'first_seen_date': '2024-02-05', 'province': 'Gauteng', 'city': 'Soweto', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-003502,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-003502', 'first_seen_date': '2024-05-28', 'province': 'Western Cape', 'city': 'Paarl', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008624,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008624', 'first_seen_date': '2024-02-19', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'New', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-004446,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-004446', 'first_seen_date': '2024-02-13', 'province': 'Western Cape', 'city': 'Cape Town', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-010050,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-010050', 'first_seen_date': '2024-02-15', 'province': 'Western Cape', 'city': 'Paarl', 'customer_segment': 'New', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-001018,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-001018', 'first_seen_date': '2024-04-24', 'province': 'Gauteng', 'city': 'Soweto', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-005877,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-005877', 'first_seen_date': '2024-04-29', 'province': 'Gauteng', 'city': 'Sandton', 'customer_segment': 'Lapsed Reactivated', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-009455,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-009455', 'first_seen_date': '2024-01-26', 'province': 'KwaZulu-Natal', 'city': 'Umhlanga', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-006175,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-006175', 'first_seen_date': '2024-05-18', 'province': 'Western Cape', 'city': 'Cape Town', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-001127,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-001127', 'first_seen_date': '2024-06-08', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-003375,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-003375', 'first_seen_date': '2024-06-26', 'province': 'Eastern Cape', 'city': 'Gqeberha', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008893,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008893', 'first_seen_date': '2024-02-17', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-004722,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-004722', 'first_seen_date': '2024-02-13', 'province': 'Western Cape', 'city': 'Cape Town', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-005550,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-005550', 'first_seen_date': '2024-04-15', 'province': 'Western Cape', 'city': 'Paarl', 'customer_segment': 'Returning', 'consent_status': 'denied', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-009868,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-009868', 'first_seen_date': '2024-04-10', 'province': 'Western Cape', 'city': 'George', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-006767,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-006767', 'first_seen_date': '2024-05-12', 'province': 'Western Cape', 'city': 'Cape Town', 'customer_segment': 'Returning', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008044,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008044', 'first_seen_date': '2024-01-18', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'Lapsed Reactivated', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-008234,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-008234', 'first_seen_date': '2024-02-23', 'province': 'Western Cape', 'city': 'Stellenbosch', 'customer_segment': 'VIP', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-009210,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-009210', 'first_seen_date': '2024-01-27', 'province': 'Gauteng', 'city': 'Pretoria', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-003982,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-003982', 'first_seen_date': '2024-06-17', 'province': 'KwaZulu-Natal', 'city': 'Pietermaritzburg', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-000980,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-000980', 'first_seen_date': '2024-01-19', 'province': 'Limpopo', 'city': 'Polokwane', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-004702,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-004702', 'first_seen_date': '2024-05-06', 'province': 'KwaZulu-Natal', 'city': 'Durban', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
customers_raw,CUST-010205,DUPLICATE_CUSTOMER_ID,"{'customer_id': 'CUST-010205', 'first_seen_date': '2024-05-14', 'province': 'Northern Cape', 'city': 'Kimberley', 'customer_segment': 'New', 'consent_status': 'granted', '_source_note': 'crm_retry_duplicate'}"
orders_raw,ORD-BAD-00001,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00001', 'order_date': '2024-01-01', 'customer_id': 'CUST-003503', 'attribution_channel': 'Referral', 'campaign_name': 'Referral_Partners', 'is_paid_attributed': 'false', 'order_subtotal_zar': '453.91', 'discount_total_zar': '23.89', 'shipping_fee_zar': '0.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00002,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00002', 'order_date': '2024-01-09', 'customer_id': 'CUST-006659', 'attribution_channel': 'Google Ads', 'campaign_name': 'H1_Search_Core_Retail', 'is_paid_attributed': 'true', 'order_subtotal_zar': '504.88', 'discount_total_zar': '0.00', 'shipping_fee_zar': '0.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00003,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00003', 'order_date': '2024-05-30', 'customer_id': 'CUST-005836', 'attribution_channel': 'Direct', 'campaign_name': 'Direct', 'is_paid_attributed': 'false', 'order_subtotal_zar': '235.73', 'discount_total_zar': '0.00', 'shipping_fee_zar': '49.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00004,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00004', 'order_date': '2024-05-06', 'customer_id': 'CUST-006721', 'attribution_channel': 'Organic Search', 'campaign_name': 'Organic', 'is_paid_attributed': 'false', 'order_subtotal_zar': '177.65', 'discount_total_zar': '0.00', 'shipping_fee_zar': '49.00', 'order_total_zar': '', 'payment_method': 'payflex', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00005,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00005', 'order_date': '2024-01-11', 'customer_id': 'CUST-001151', 'attribution_channel': 'Email', 'campaign_name': 'Lifecycle_Email', 'is_paid_attributed': 'false', 'order_subtotal_zar': '1721.11', 'discount_total_zar': '73.98', 'shipping_fee_zar': '0.00', 'order_total_zar': '', 'payment_method': 'payflex', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00006,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00006', 'order_date': '2024-02-25', 'customer_id': 'CUST-009967', 'attribution_channel': 'Organic Search', 'campaign_name': 'Organic', 'is_paid_attributed': 'false', 'order_subtotal_zar': '674.14', 'discount_total_zar': '7.95', 'shipping_fee_zar': '0.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00007,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00007', 'order_date': '2024-04-19', 'customer_id': 'CUST-010276', 'attribution_channel': 'Organic Search', 'campaign_name': 'Organic', 'is_paid_attributed': 'false', 'order_subtotal_zar': '260.82', 'discount_total_zar': '13.72', 'shipping_fee_zar': '69.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00008,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00008', 'order_date': '2024-05-26', 'customer_id': 'CUST-005398', 'attribution_channel': 'Organic Search', 'campaign_name': 'Organic', 'is_paid_attributed': 'false', 'order_subtotal_zar': '142.67', 'discount_total_zar': '7.51', 'shipping_fee_zar': '69.00', 'order_total_zar': '', 'payment_method': 'instant_eft', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00009,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00009', 'order_date': '2024-06-08', 'customer_id': 'CUST-003535', 'attribution_channel': 'Direct', 'campaign_name': 'Direct', 'is_paid_attributed': 'false', 'order_subtotal_zar': '79.76', 'discount_total_zar': '0.00', 'shipping_fee_zar': '49.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00010,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00010', 'order_date': '2024-04-15', 'customer_id': 'CUST-004831', 'attribution_channel': 'Organic Search', 'campaign_name': 'Organic', 'is_paid_attributed': 'false', 'order_subtotal_zar': '427.73', 'discount_total_zar': '0.00', 'shipping_fee_zar': '49.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00011,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00011', 'order_date': '2024-03-04', 'customer_id': 'CUST-003665', 'attribution_channel': 'Referral', 'campaign_name': 'Referral_Partners', 'is_paid_attributed': 'false', 'order_subtotal_zar': '201.10', 'discount_total_zar': '10.58', 'shipping_fee_zar': '49.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00012,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00012', 'order_date': '2024-04-02', 'customer_id': 'CUST-002107', 'attribution_channel': 'Direct', 'campaign_name': 'Direct', 'is_paid_attributed': 'false', 'order_subtotal_zar': '755.52', 'discount_total_zar': '39.76', 'shipping_fee_zar': '0.00', 'order_total_zar': '', 'payment_method': 'wallet', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
orders_raw,ORD-BAD-00013,INVALID_ORDER_TOTAL,"{'order_id': 'ORD-BAD-00013', 'order_date': '2024-03-21', 'customer_id': 'CUST-006756', 'attribution_channel': 'Email', 'campaign_name': 'Lifecycle_Email', 'is_paid_attributed': 'false', 'order_subtotal_zar': '595.42', 'discount_total_zar': '31.34', 'shipping_fee_zar': '0.00', 'order_total_zar': '', 'payment_method': 'card', 'order_status': 'completed', '_source_note': 'dirty_order_export'}"
