customer_id,first_seen_date,province,city,customer_segment,consent_status,_source_note
CUST-000382,2024-04-05,Western Cape,Paarl,New,granted,source_export
CUST-000383,2024-04-16,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-000384,2024-02-04,Western Cape,Paarl,New,granted,source_export
CUST-000385,2024-03-22,Western Cape,George,New,granted,source_export
CUST-000386,2024-04-09,Gauteng,Pretoria,New,denied,source_export
CUST-000387,2024-04-15,Gauteng,Soweto,New,denied,source_export
CUST-000388,2024-03-14,Eastern Cape,East London,Lapsed Reactivated,granted,source_export
CUST-000389,2024-06-26,Western Cape,Stellenbosch,New,granted,source_export
CUST-000390,2024-01-01,Western Cape,Cape Town,New,granted,source_export
CUST-000391,2024-04-16,Mpumalanga,Nelspruit,New,granted,source_export
CUST-000392,2024-03-01,Western Cape,Stellenbosch,New,granted,source_export
CUST-000393,2024-02-25,Western Cape,Cape Town,New,unknown,source_export
CUST-000394,2024-02-04,Gauteng,Soweto,New,unknown,source_export
CUST-000395,2024-03-17,Western Cape,Paarl,New,granted,source_export
CUST-000396,2024-03-10,Western Cape,George,New,unknown,source_export
CUST-000397,2024-04-12,Gauteng,Johannesburg,New,denied,source_export
CUST-000398,2024-03-17,North West,Rustenburg,Lapsed Reactivated,unknown,source_export
CUST-000399,2024-02-10,Gauteng,Soweto,Returning,granted,source_export
CUST-000400,2024-03-14,Northern Cape,Kimberley,New,granted,source_export
CUST-000401,2024-04-06,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-000402,2024-05-02,Gauteng,Pretoria,New,granted,source_export
CUST-000403,2024-02-17,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-000404,2024-05-31,Eastern Cape,East London,New,denied,source_export
CUST-000405,2024-06-22,Western Cape,Stellenbosch,New,granted,source_export
CUST-000406,2024-06-04,Northern Cape,Kimberley,New,granted,source_export
CUST-000407,2024-05-21,Gauteng,Pretoria,New,granted,source_export
CUST-000408,2024-03-20,Gauteng,Sandton,New,granted,source_export
CUST-000409,2024-03-02,KwaZulu-Natal,Durban,VIP,granted,source_export
CUST-000410,2024-06-08,Eastern Cape,East London,Returning,denied,source_export
CUST-000411,2024-02-15,Western Cape,George,VIP,granted,source_export
CUST-000412,2024-02-07,Gauteng,Johannesburg,Returning,granted,source_export
CUST-000413,2024-02-17,Northern Cape,Kimberley,New,granted,source_export
CUST-000414,2024-01-26,Western Cape,Cape Town,New,granted,source_export
CUST-000415,2024-01-21,Western Cape,Cape Town,New,denied,source_export
CUST-000416,2024-06-18,Gauteng,Sandton,New,granted,source_export
CUST-000417,2024-01-15,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000418,2024-02-15,Gauteng,Sandton,New,granted,source_export
CUST-000419,2024-05-23,Gauteng,Pretoria,New,denied,source_export
CUST-000420,2024-06-03,Western Cape,Paarl,Returning,granted,source_export
CUST-000421,2024-05-07,Western Cape,Paarl,New,granted,source_export
CUST-000422,2024-03-02,Gauteng,Johannesburg,VIP,granted,source_export
CUST-000423,2024-01-20,Gauteng,Pretoria,Returning,denied,source_export
CUST-000424,2024-02-16,Gauteng,Soweto,New,denied,source_export
CUST-000425,2024-01-13,Western Cape,Cape Town,New,granted,source_export
CUST-000426,2024-06-08,Gauteng,Sandton,Returning,denied,source_export
CUST-000427,2024-02-23,Gauteng,Johannesburg,Lapsed Reactivated,granted,source_export
CUST-000428,2024-02-20,Western Cape,George,Returning,unknown,source_export
CUST-000429,2024-05-29,Western Cape,Paarl,New,granted,source_export
CUST-000430,2024-01-06,Free State,Bloemfontein,New,granted,source_export
CUST-000431,2024-01-28,Western Cape,Paarl,New,granted,source_export
CUST-000432,2024-02-13,Free State,Bloemfontein,New,granted,source_export
CUST-000433,2024-03-03,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-000434,2024-05-25,Gauteng,Pretoria,New,unknown,source_export
CUST-000435,2024-03-27,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-000436,2024-02-23,Western Cape,Paarl,Returning,granted,source_export
CUST-000437,2024-03-30,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-000438,2024-04-07,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000439,2024-02-16,Gauteng,Soweto,New,granted,source_export
CUST-000440,2024-01-12,Western Cape,Stellenbosch,New,granted,source_export
CUST-000441,2024-04-18,Western Cape,Paarl,VIP,granted,source_export
CUST-000442,2024-02-01,KwaZulu-Natal,Pietermaritzburg,New,denied,source_export
CUST-000443,2024-01-13,KwaZulu-Natal,Pietermaritzburg,Returning,denied,source_export
CUST-000444,2024-01-03,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000445,2024-05-17,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000446,2024-04-24,Western Cape,George,New,granted,source_export
CUST-000447,2024-05-27,Western Cape,Cape Town,New,granted,source_export
CUST-000448,2024-05-04,Northern Cape,Kimberley,Returning,granted,source_export
CUST-000449,2024-04-25,Mpumalanga,Nelspruit,Lapsed Reactivated,granted,source_export
CUST-000450,2024-03-22,KwaZulu-Natal,Pietermaritzburg,Lapsed Reactivated,granted,source_export
CUST-000451,2024-01-09,Eastern Cape,Gqeberha,New,granted,source_export
CUST-000452,2024-01-12,Gauteng,Sandton,Returning,unknown,source_export
CUST-000453,2024-04-11,Free State,Bloemfontein,VIP,granted,source_export
CUST-000454,2024-06-13,Western Cape,Paarl,New,granted,source_export
CUST-000455,2024-03-04,Western Cape,Stellenbosch,New,granted,source_export
CUST-000456,2024-05-14,Gauteng,Johannesburg,New,granted,source_export
CUST-000457,2024-04-25,Western Cape,George,New,granted,source_export
CUST-000458,2024-01-05,KwaZulu-Natal,Umhlanga,Returning,denied,source_export
CUST-000459,2024-05-21,Gauteng,Johannesburg,New,denied,source_export
CUST-000460,2024-03-30,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-000461,2024-01-18,Gauteng,Pretoria,Returning,granted,source_export
CUST-000462,2024-06-14,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000463,2024-01-04,Gauteng,Pretoria,New,granted,source_export
CUST-000464,2024-06-10,Mpumalanga,Nelspruit,New,unknown,source_export
CUST-000465,2024-04-04,Gauteng,Pretoria,Lapsed Reactivated,granted,source_export
CUST-000466,2024-05-10,Free State,Bloemfontein,Returning,denied,source_export
CUST-000467,2024-01-19,Western Cape,Cape Town,New,granted,source_export
CUST-000468,2024-02-09,Gauteng,Soweto,Returning,denied,source_export
CUST-000469,2024-03-29,Gauteng,Johannesburg,VIP,granted,source_export
CUST-000470,2024-01-15,Western Cape,Stellenbosch,New,granted,source_export
CUST-000471,2024-03-12,Western Cape,Paarl,Returning,granted,source_export
CUST-000472,2024-04-11,Western Cape,Stellenbosch,New,granted,source_export
CUST-000473,2024-01-11,Western Cape,Paarl,New,granted,source_export
CUST-000474,2024-02-06,Gauteng,Pretoria,New,granted,source_export
CUST-000475,2024-04-16,KwaZulu-Natal,Umhlanga,Returning,denied,source_export
CUST-000476,2024-01-22,Limpopo,Polokwane,New,granted,source_export
CUST-000477,2024-05-28,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-000478,2024-06-18,Gauteng,Johannesburg,New,granted,source_export
CUST-000479,2024-05-18,Eastern Cape,East London,New,granted,source_export
CUST-000480,2024-04-20,Gauteng,Soweto,New,granted,source_export
CUST-000481,2024-01-30,Gauteng,Soweto,Returning,granted,source_export
CUST-000482,2024-02-03,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-000483,2024-02-15,North West,Rustenburg,New,granted,source_export
CUST-000484,2024-01-21,KwaZulu-Natal,Umhlanga,Returning,granted,source_export
CUST-000485,2024-04-15,Gauteng,Johannesburg,New,granted,source_export
CUST-000486,2024-06-16,Western Cape,Cape Town,New,granted,source_export
CUST-000487,2024-04-26,Western Cape,Paarl,New,granted,source_export
CUST-000488,2024-01-30,Eastern Cape,East London,New,granted,source_export
CUST-000489,2024-03-07,Gauteng,Pretoria,New,granted,source_export
CUST-000490,2024-04-15,Western Cape,Paarl,Returning,granted,source_export
CUST-000491,2024-03-26,Gauteng,Pretoria,New,granted,source_export
CUST-000492,2024-01-15,Gauteng,Sandton,New,granted,source_export
CUST-000493,2024-01-22,Limpopo,Polokwane,Returning,denied,source_export
CUST-000494,2024-04-21,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-000495,2024-05-01,Gauteng,Johannesburg,Returning,granted,source_export
CUST-000496,2024-04-21,Free State,Bloemfontein,New,granted,source_export
CUST-000497,2024-06-07,Eastern Cape,East London,VIP,granted,source_export
CUST-000498,2024-06-08,Gauteng,Soweto,Returning,granted,source_export
CUST-000499,2024-06-25,Western Cape,Paarl,New,granted,source_export
CUST-000500,2024-02-17,Gauteng,Johannesburg,Returning,unknown,source_export
CUST-000501,2024-04-10,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000502,2024-05-10,Gauteng,Sandton,New,granted,source_export
CUST-000503,2024-04-01,Western Cape,Stellenbosch,Lapsed Reactivated,granted,source_export
CUST-000504,2024-04-24,North West,Rustenburg,New,granted,source_export
CUST-000505,2024-02-04,Mpumalanga,Nelspruit,New,denied,source_export
CUST-000506,2024-03-30,Gauteng,Johannesburg,New,granted,source_export
CUST-000507,2024-03-23,Eastern Cape,East London,New,granted,source_export
CUST-000508,2024-04-14,Gauteng,Johannesburg,New,denied,source_export
CUST-000509,2024-06-15,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-000510,2024-03-11,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-000511,2024-05-27,Western Cape,Paarl,New,granted,source_export
CUST-000512,2024-04-06,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-000513,2024-05-02,Western Cape,Cape Town,New,granted,source_export
CUST-000514,2024-05-15,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-000515,2024-01-04,Gauteng,Pretoria,New,granted,source_export
CUST-000516,2024-01-02,Mpumalanga,Nelspruit,New,granted,source_export
CUST-000517,2024-04-24,Gauteng,Sandton,Returning,denied,source_export
CUST-000518,2024-01-05,Western Cape,Stellenbosch,New,granted,source_export
CUST-000519,2024-04-07,Gauteng,Soweto,New,granted,source_export
CUST-000520,2024-03-31,Gauteng,Pretoria,New,granted,source_export
CUST-000521,2024-02-24,Eastern Cape,East London,New,denied,source_export
CUST-000522,2024-02-08,KwaZulu-Natal,Umhlanga,New,denied,source_export
CUST-000523,2024-03-02,Gauteng,Sandton,New,granted,source_export
CUST-000524,2024-06-03,Gauteng,Soweto,New,granted,source_export
CUST-000525,2024-05-02,Eastern Cape,Gqeberha,Lapsed Reactivated,granted,source_export
CUST-000526,2024-04-24,Northern Cape,Kimberley,Returning,granted,source_export
CUST-000527,2024-04-17,Gauteng,Johannesburg,New,granted,source_export
CUST-000528,2024-05-29,Gauteng,Johannesburg,New,granted,source_export
CUST-000529,2024-05-13,Western Cape,George,Returning,denied,source_export
CUST-000530,2024-03-17,Gauteng,Soweto,New,granted,source_export
CUST-000531,2024-01-12,Limpopo,Polokwane,VIP,denied,source_export
CUST-000532,2024-04-22,Western Cape,Paarl,Returning,granted,source_export
CUST-000533,2024-05-08,Western Cape,Cape Town,New,granted,source_export
CUST-000534,2024-03-17,Gauteng,Soweto,New,granted,source_export
CUST-000535,2024-02-18,Gauteng,Sandton,New,granted,source_export
CUST-000536,2024-04-18,Western Cape,Cape Town,New,unknown,source_export
CUST-000537,2024-05-12,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000538,2024-03-06,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-000539,2024-03-15,Gauteng,Johannesburg,New,denied,source_export
CUST-000540,2024-04-12,Gauteng,Sandton,New,granted,source_export
CUST-000541,2024-06-06,Western Cape,George,New,granted,source_export
CUST-000542,2024-05-07,Gauteng,Pretoria,New,granted,source_export
CUST-000543,2024-06-10,Gauteng,Soweto,Lapsed Reactivated,denied,source_export
CUST-000544,2024-03-14,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-000545,2024-01-06,Limpopo,Polokwane,New,granted,source_export
CUST-000546,2024-02-06,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000547,2024-04-27,Western Cape,Paarl,New,granted,source_export
CUST-000548,2024-02-08,Western Cape,Paarl,New,granted,source_export
CUST-000549,2024-05-24,Gauteng,Soweto,Lapsed Reactivated,unknown,source_export
CUST-000550,2024-02-26,KwaZulu-Natal,Durban,Lapsed Reactivated,granted,source_export
CUST-000551,2024-05-15,Western Cape,Paarl,New,denied,source_export
CUST-000552,2024-06-12,Eastern Cape,East London,New,granted,source_export
CUST-000553,2024-02-11,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-000554,2024-01-24,Western Cape,Cape Town,New,denied,source_export
CUST-000555,2024-06-06,Western Cape,Stellenbosch,New,granted,source_export
CUST-000556,2024-02-01,Gauteng,Johannesburg,Returning,granted,source_export
CUST-000557,2024-01-16,Gauteng,Sandton,New,granted,source_export
CUST-000558,2024-02-18,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000559,2024-04-13,KwaZulu-Natal,Durban,New,denied,source_export
CUST-000560,2024-01-03,Gauteng,Soweto,New,granted,source_export
CUST-000561,2024-06-25,KwaZulu-Natal,Umhlanga,Returning,granted,source_export
CUST-000562,2024-02-13,Gauteng,Johannesburg,Returning,granted,source_export
CUST-000563,2024-03-24,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-000564,2024-02-04,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000565,2024-06-11,Western Cape,Stellenbosch,New,granted,source_export
CUST-000566,2024-03-01,Mpumalanga,Nelspruit,New,granted,source_export
CUST-000567,2024-02-25,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-000568,2024-04-19,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000569,2024-02-19,Eastern Cape,East London,New,granted,source_export
CUST-000570,2024-04-27,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-000571,2024-03-10,Gauteng,Sandton,Returning,granted,source_export
CUST-000572,2024-05-17,Western Cape,Cape Town,New,granted,source_export
CUST-000573,2024-01-29,Gauteng,Johannesburg,New,denied,source_export
CUST-000574,2024-03-18,Gauteng,Johannesburg,New,granted,source_export
CUST-000575,2024-02-29,Gauteng,Johannesburg,Returning,granted,source_export
CUST-000576,2024-05-23,KwaZulu-Natal,Umhlanga,Lapsed Reactivated,granted,source_export
CUST-000577,2024-04-25,Western Cape,Paarl,New,denied,source_export
CUST-000578,2024-06-24,Gauteng,Sandton,Returning,granted,source_export
CUST-000579,2024-05-11,Gauteng,Sandton,New,granted,source_export
CUST-000580,2024-05-12,Western Cape,George,New,denied,source_export
CUST-000581,2024-06-21,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-000582,2024-02-21,Northern Cape,Kimberley,Returning,denied,source_export
CUST-000583,2024-05-11,Free State,Bloemfontein,Lapsed Reactivated,granted,source_export
CUST-000584,2024-01-26,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-000585,2024-01-03,Mpumalanga,Nelspruit,New,unknown,source_export
CUST-000586,2024-04-19,Gauteng,Soweto,New,granted,source_export
CUST-000587,2024-01-12,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-000588,2024-05-14,Gauteng,Pretoria,New,denied,source_export
CUST-000589,2024-01-12,Western Cape,Paarl,New,granted,source_export
CUST-000590,2024-04-29,Western Cape,George,New,granted,source_export
CUST-000591,2024-01-04,Western Cape,Paarl,New,granted,source_export
CUST-000592,2024-05-30,Free State,Bloemfontein,New,granted,source_export
CUST-000593,2024-06-16,Free State,Bloemfontein,New,granted,source_export
CUST-000594,2024-01-16,Western Cape,Stellenbosch,VIP,granted,source_export
CUST-000595,2024-03-10,Western Cape,Cape Town,New,granted,source_export
CUST-000596,2024-02-02,Western Cape,Cape Town,Lapsed Reactivated,granted,source_export
CUST-000597,2024-04-15,Gauteng,Johannesburg,Returning,granted,source_export
CUST-000598,2024-04-18,North West,Rustenburg,Returning,granted,source_export
CUST-000599,2024-01-31,KwaZulu-Natal,Umhlanga,Returning,granted,source_export
CUST-000600,2024-02-22,Gauteng,Soweto,Returning,granted,source_export
CUST-000601,2024-01-05,Mpumalanga,Nelspruit,New,granted,source_export
CUST-000602,2024-01-03,Gauteng,Pretoria,New,denied,source_export
CUST-000603,2024-01-02,Gauteng,Soweto,VIP,granted,source_export
CUST-000604,2024-02-08,Gauteng,Pretoria,Returning,denied,source_export
CUST-000605,2024-02-10,Gauteng,Pretoria,New,granted,source_export
CUST-000606,2024-01-04,Western Cape,Cape Town,Returning,granted,source_export
CUST-000607,2024-06-07,Gauteng,Soweto,New,denied,source_export
CUST-000608,2024-05-17,Western Cape,George,Returning,granted,source_export
CUST-000609,2024-05-25,Western Cape,George,New,granted,source_export
CUST-000610,2024-01-24,Western Cape,Paarl,New,granted,source_export
CUST-000611,2024-01-25,Limpopo,Polokwane,New,granted,source_export
CUST-000612,2024-05-06,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000613,2024-03-26,Western Cape,George,New,granted,source_export
CUST-000614,2024-01-05,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000615,2024-03-10,Eastern Cape,East London,New,denied,source_export
CUST-000616,2024-06-11,Gauteng,Pretoria,New,granted,source_export
CUST-000617,2024-02-26,Gauteng,Pretoria,New,denied,source_export
CUST-000618,2024-05-02,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000619,2024-01-30,Western Cape,Cape Town,New,denied,source_export
CUST-000620,2024-05-01,KwaZulu-Natal,Durban,New,granted,source_export
CUST-000621,2024-04-02,Western Cape,George,Returning,granted,source_export
CUST-000622,2024-04-08,Eastern Cape,Gqeberha,New,unknown,source_export
CUST-000623,2024-04-06,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-000624,2024-02-11,Western Cape,Stellenbosch,VIP,granted,source_export
CUST-000625,2024-05-12,Western Cape,Stellenbosch,New,granted,source_export
