order_item_id,order_id,product_id,sku,product_name,category,quantity,unit_price_zar,discount_zar,line_revenue_zar,gross_margin_pct,_source_note
ORD-2024-000114-ITEM-2,ORD-2024-000114,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,2,553.70,0.00,1107.40,0.34,source_export
ORD-2024-000115-ITEM-1,ORD-2024-000115,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,232.72,0.00,232.72,0.39,source_export
ORD-2024-000116-ITEM-1,ORD-2024-000116,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,587.51,0.00,587.51,0.34,source_export
ORD-2024-000116-ITEM-2,ORD-2024-000116,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,94.91,0.00,94.91,0.50,source_export
ORD-2024-000117-ITEM-1,ORD-2024-000117,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,199.93,10.00,189.94,0.43,source_export
ORD-2024-000118-ITEM-1,ORD-2024-000118,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,118.00,0.00,118.00,0.40,source_export
ORD-2024-000119-ITEM-1,ORD-2024-000119,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,303.44,15.17,288.27,0.34,source_export
ORD-2024-000120-ITEM-1,ORD-2024-000120,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,301.28,0.00,301.28,0.34,source_export
ORD-2024-000121-ITEM-1,ORD-2024-000121,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,165.77,0.00,165.77,0.39,source_export
ORD-2024-000121-ITEM-2,ORD-2024-000121,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,1,191.93,0.00,191.93,0.36,source_export
ORD-2024-000121-ITEM-3,ORD-2024-000121,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,198.21,9.91,188.30,0.41,source_export
ORD-2024-000122-ITEM-1,ORD-2024-000122,SKU-OUT-001,SKU-OUT-001,Outdoor Beanbag,Outdoor,1,803.82,0.00,803.82,0.25,source_export
ORD-2024-000123-ITEM-1,ORD-2024-000123,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,2,179.00,0.00,358.01,0.43,source_export
ORD-2024-000124-ITEM-1,ORD-2024-000124,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,154.09,15.41,138.68,0.39,source_export
ORD-2024-000125-ITEM-1,ORD-2024-000125,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,124.32,0.00,124.32,0.49,source_export
ORD-2024-000126-ITEM-1,ORD-2024-000126,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,R381.59,19.08,362.51,0.37,source_export
ORD-2024-000126-ITEM-2,ORD-2024-000126,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,2,164.89,16.49,313.29,0.39,source_export
ORD-2024-000127-ITEM-1,ORD-2024-000127,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,163.81,0.00,163.81,0.39,source_export
ORD-2024-000128-ITEM-1,ORD-2024-000128,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,141.80,0.00,141.80,0.36,source_export
ORD-2024-000129-ITEM-1,ORD-2024-000129,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,134.51,0.00,134.51,0.44,source_export
ORD-2024-000130-ITEM-1,ORD-2024-000130,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,158.11,7.91,150.21,0.39,source_export
ORD-2024-000131-ITEM-1,ORD-2024-000131,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,157.03,0.00,157.03,0.39,source_export
ORD-2024-000132-ITEM-1,ORD-2024-000132,SKU-BED-002,SKU-BED-002,Luxury Throw Blanket,Bedroom,1,591.19,0.00,591.19,0.29,source_export
ORD-2024-000133-ITEM-1,ORD-2024-000133,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,204.69,10.23,194.45,0.39,source_export
ORD-2024-000134-ITEM-1,ORD-2024-000134,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,83.53,0.00,83.53,0.55,source_export
ORD-2024-000135-ITEM-1,ORD-2024-000135,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,410.35,20.52,389.83,0.37,source_export
ORD-2024-000136-ITEM-1,ORD-2024-000136,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,157.59,15.76,299.41,0.46,source_export
ORD-2024-000137-ITEM-1,ORD-2024-000137,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,722.90,0.00,722.90,0.38,source_export
ORD-2024-000138-ITEM-1,ORD-2024-000138,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,94.04,4.70,89.34,0.55,source_export
ORD-2024-000138-ITEM-2,ORD-2024-000138,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,145.23,14.52,275.94,0.46,source_export
ORD-2024-000139-ITEM-1,ORD-2024-000139,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,167.46,0.00,167.46,0.39,source_export
ORD-2024-000140-ITEM-1,ORD-2024-000140,SKU-WELL-001,SKU-WELL-001,Yoga Mat,Wellness,1,266.92,0.00,266.92,0.35,source_export
ORD-2024-000141-ITEM-1,ORD-2024-000141,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,117.95,5.90,112.05,0.40,source_export
ORD-2024-000141-ITEM-2,ORD-2024-000141,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,150.19,0.00,150.19,0.42,source_export
ORD-2024-000142-ITEM-1,ORD-2024-000142,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,156.13,0.00,156.13,0.46,source_export
ORD-2024-000143-ITEM-1,ORD-2024-000143,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,220.11,11.01,209.10,0.41,source_export
ORD-2024-000144-ITEM-1,ORD-2024-000144,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,138.67,0.00,138.67,0.46,source_export
ORD-2024-000145-ITEM-1,ORD-2024-000145,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,205.65,0.00,205.65,0.39,source_export
ORD-2024-000146-ITEM-1,ORD-2024-000146,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,303.55,15.18,288.37,0.31,source_export
ORD-2024-000147-ITEM-1,ORD-2024-000147,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,285.91,14.30,271.62,0.34,source_export
ORD-2024-000148-ITEM-1,ORD-2024-000148,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,147.39,0.00,147.39,0.39,source_export
ORD-2024-000149-ITEM-1,ORD-2024-000149,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,314.51,15.73,298.78,0.34,source_export
ORD-2024-000150-ITEM-1,ORD-2024-000150,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,208.03,10.40,197.63,0.39,source_export
ORD-2024-000151-ITEM-1,ORD-2024-000151,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,643.42,0.00,643.42,0.34,source_export
ORD-2024-000151-ITEM-2,ORD-2024-000151,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,127.05,0.00,127.05,0.40,source_export
ORD-2024-000152-ITEM-1,ORD-2024-000152,SKU-KIT-004,SKU-KIT-004,Copper Water Bottle,Kitchen,1,189.30,9.46,179.83,0.33,source_export
ORD-2024-000153-ITEM-1,ORD-2024-000153,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,174.42,8.72,165.69,0.43,source_export
ORD-2024-000154-ITEM-1,ORD-2024-000154,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,146.20,0.00,146.20,0.48,source_export
ORD-2024-000155-ITEM-1,ORD-2024-000155,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,146.16,7.31,138.85,0.46,source_export
ORD-2024-000156-ITEM-1,ORD-2024-000156,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,126.56,6.33,120.24,0.49,source_export
ORD-2024-000156-ITEM-2,ORD-2024-000156,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,322.19,0.00,322.19,0.34,source_export
ORD-2024-000157-ITEM-1,ORD-2024-000157,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,75.29,0.00,75.29,0.52,source_export
ORD-2024-000158-ITEM-1,ORD-2024-000158,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,151.00,0.00,151.00,0.36,source_export
ORD-2024-000158-ITEM-2,ORD-2024-000158,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,2,152.12,15.21,289.02,0.42,source_export
ORD-2024-000158-ITEM-3,ORD-2024-000158,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,444.51,0.00,444.51,0.28,source_export
ORD-2024-000159-ITEM-1,ORD-2024-000159,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,213.47,10.67,202.79,0.39,source_export
ORD-2024-000159-ITEM-2,ORD-2024-000159,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,126.27,6.31,119.95,0.44,source_export
ORD-2024-000160-ITEM-1,ORD-2024-000160,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,351.37,35.14,316.23,0.31,source_export
ORD-2024-000160-ITEM-2,ORD-2024-000160,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,482.70,0.00,482.70,0.28,source_export
ORD-2024-000161-ITEM-1,ORD-2024-000161,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,150.75,0.00,150.75,0.46,source_export
ORD-2024-000161-ITEM-2,ORD-2024-000161,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,151.65,0.00,151.65,0.42,source_export
ORD-2024-000162-ITEM-1,ORD-2024-000162,SKU-KIT-004,SKU-KIT-004,Copper Water Bottle,Kitchen,1,182.79,0.00,182.79,0.33,source_export
ORD-2024-000163-ITEM-1,ORD-2024-000163,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,211.21,10.56,200.65,0.41,source_export
ORD-2024-000164-ITEM-1,ORD-2024-000164,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,234.89,11.74,223.15,0.39,source_export
ORD-2024-000165-ITEM-1,ORD-2024-000165,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,184.25,0.00,184.25,0.43,source_export
ORD-2024-000165-ITEM-2,ORD-2024-000165,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,R723.88,0.00,723.88,0.38,source_export
ORD-2024-000166-ITEM-1,ORD-2024-000166,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,305.26,0.00,305.26,0.34,source_export
ORD-2024-000167-ITEM-1,ORD-2024-000167,SKU-WELL-001,SKU-WELL-001,Yoga Mat,Wellness,1,266.56,0.00,266.56,0.35,source_export
ORD-2024-000168-ITEM-1,ORD-2024-000168,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,128.22,6.41,121.81,0.40,source_export
ORD-2024-000169-ITEM-1,ORD-2024-000169,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,275.99,13.80,262.19,0.32,source_export
ORD-2024-000169-ITEM-2,ORD-2024-000169,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,164.86,16.49,148.38,0.42,source_export
ORD-2024-000170-ITEM-1,ORD-2024-000170,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,132.64,6.63,126.01,0.44,source_export
ORD-2024-000171-ITEM-1,ORD-2024-000171,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,423.40,21.17,402.23,0.37,source_export
ORD-2024-000172-ITEM-1,ORD-2024-000172,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,398.28,0.00,398.28,0.37,source_export
ORD-2024-000172-ITEM-2,ORD-2024-000172,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,232.11,11.61,220.51,0.43,source_export
ORD-2024-000173-ITEM-1,ORD-2024-000173,SKU-BED-002,SKU-BED-002,Luxury Throw Blanket,Bedroom,1,565.33,28.27,537.07,0.29,source_export
ORD-2024-000174-ITEM-1,ORD-2024-000174,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,699.71,0.00,699.71,0.38,source_export
ORD-2024-000175-ITEM-1,ORD-2024-000175,SKU-LIFE-004,SKU-LIFE-004,Insulated Travel Mug,Lifestyle,1,173.89,0.00,173.89,0.38,source_export
ORD-2024-000175-ITEM-2,ORD-2024-000175,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,2,386.38,38.64,734.13,0.37,source_export
ORD-2024-000176-ITEM-1,ORD-2024-000176,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,2,238.90,23.89,453.91,0.41,source_export
ORD-2024-000177-ITEM-1,ORD-2024-000177,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,151.42,7.57,143.85,0.36,source_export
ORD-2024-000178-ITEM-1,ORD-2024-000178,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,137.62,0.00,137.62,0.46,source_export
ORD-2024-000179-ITEM-1,ORD-2024-000179,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,212.06,21.21,190.85,0.39,source_export
ORD-2024-000180-ITEM-1,ORD-2024-000180,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,143.86,0.00,143.86,0.46,source_export
ORD-2024-000181-ITEM-1,ORD-2024-000181,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,190.25,9.51,180.73,0.43,source_export
ORD-2024-000182-ITEM-1,ORD-2024-000182,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,158.88,7.94,150.93,0.46,source_export
ORD-2024-000182-ITEM-2,ORD-2024-000182,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,379.24,0.00,379.24,0.37,source_export
ORD-2024-000183-ITEM-1,ORD-2024-000183,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,231.75,0.00,231.75,0.43,source_export
ORD-2024-000183-ITEM-2,ORD-2024-000183,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,178.93,0.00,178.93,0.43,source_export
ORD-2024-000184-ITEM-1,ORD-2024-000184,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,2,224.70,22.47,426.92,0.41,source_export
ORD-2024-000185-ITEM-1,ORD-2024-000185,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,300.84,15.04,285.79,0.32,source_export
ORD-2024-000186-ITEM-1,ORD-2024-000186,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,90.49,0.00,90.49,0.55,source_export
ORD-2024-000187-ITEM-1,ORD-2024-000187,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,120.09,0.00,120.09,0.49,source_export
ORD-2024-000188-ITEM-1,ORD-2024-000188,SKU-OUT-001,SKU-OUT-001,Outdoor Beanbag,Outdoor,1,815.17,40.76,774.41,0.25,source_export
ORD-2024-000188-ITEM-2,ORD-2024-000188,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,125.12,6.26,118.86,0.44,source_export
ORD-2024-000189-ITEM-1,ORD-2024-000189,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,377.74,18.89,358.85,0.37,source_export
ORD-2024-000190-ITEM-1,ORD-2024-000190,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,741.26,37.06,704.19,0.38,source_export
ORD-2024-000191-ITEM-1,ORD-2024-000191,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,622.50,0.00,622.50,0.34,source_export
ORD-2024-000191-ITEM-2,ORD-2024-000191,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,2,146.81,0.00,293.61,0.48,source_export
ORD-2024-000192-ITEM-1,ORD-2024-000192,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,307.02,15.35,291.67,0.32,source_export
ORD-2024-000193-ITEM-1,ORD-2024-000193,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,218.46,10.92,207.53,0.39,source_export
ORD-2024-000194-ITEM-1,ORD-2024-000194,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,2,738.84,0.00,1477.67,0.38,source_export
ORD-2024-000195-ITEM-1,ORD-2024-000195,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,113.23,0.00,113.23,0.49,source_export
ORD-2024-000196-ITEM-1,ORD-2024-000196,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,117.24,0.00,117.24,0.40,source_export
ORD-2024-000197-ITEM-1,ORD-2024-000197,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,588.09,0.00,588.09,0.34,source_export
ORD-2024-000197-ITEM-2,ORD-2024-000197,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,2,95.10,0.00,190.20,0.50,source_export
ORD-2024-000198-ITEM-1,ORD-2024-000198,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,245.81,24.58,221.23,0.41,source_export
ORD-2024-000199-ITEM-1,ORD-2024-000199,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,176.38,0.00,176.38,0.43,source_export
ORD-2024-000200-ITEM-1,ORD-2024-000200,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,221.63,11.08,210.54,0.41,source_export
ORD-2024-000201-ITEM-1,ORD-2024-000201,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,672.30,0.00,672.30,0.38,source_export
ORD-2024-000202-ITEM-1,ORD-2024-000202,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,568.49,0.00,568.49,0.34,source_export
ORD-2024-000202-ITEM-2,ORD-2024-000202,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,418.22,0.00,418.22,0.37,source_export
ORD-2024-000203-ITEM-1,ORD-2024-000203,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,142.03,0.00,142.03,0.46,source_export
ORD-2024-000204-ITEM-1,ORD-2024-000204,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,684.32,34.22,650.11,0.38,source_export
ORD-2024-000204-ITEM-2,ORD-2024-000204,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,166.01,8.30,157.71,0.42,source_export
ORD-2024-000205-ITEM-1,ORD-2024-000205,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,2,558.91,0.00,1117.83,0.34,source_export
ORD-2024-000205-ITEM-2,ORD-2024-000205,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,212.24,10.61,201.62,0.39,source_export
ORD-2024-000205-ITEM-3,ORD-2024-000205,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,1,188.12,9.41,178.72,0.36,source_export
ORD-2024-000206-ITEM-1,ORD-2024-000206,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,200.64,0.00,200.64,0.41,source_export
ORD-2024-000207-ITEM-1,ORD-2024-000207,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,153.01,0.00,153.01,0.36,source_export
ORD-2024-000208-ITEM-1,ORD-2024-000208,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,167.03,16.70,150.32,0.42,source_export
ORD-2024-000209-ITEM-1,ORD-2024-000209,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,82.92,0.00,82.92,0.52,source_export
ORD-2024-000209-ITEM-2,ORD-2024-000209,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,459.19,0.00,459.19,0.28,source_export
ORD-2024-000210-ITEM-1,ORD-2024-000210,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,593.93,29.70,564.23,0.34,source_export
ORD-2024-000211-ITEM-1,ORD-2024-000211,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,627.93,31.40,596.53,0.34,source_export
ORD-2024-000211-ITEM-2,ORD-2024-000211,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,685.87,0.00,685.87,0.38,source_export
ORD-2024-000212-ITEM-1,ORD-2024-000212,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,152.01,0.00,152.01,0.42,source_export
ORD-2024-000213-ITEM-1,ORD-2024-000213,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,243.55,12.18,231.38,0.43,source_export
ORD-2024-000213-ITEM-2,ORD-2024-000213,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,613.63,30.68,582.95,0.34,source_export
ORD-2024-000214-ITEM-1,ORD-2024-000214,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,142.18,14.22,270.15,0.46,source_export
ORD-2024-000215-ITEM-1,ORD-2024-000215,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,2,143.42,0.00,286.84,0.48,source_export
ORD-2024-000216-ITEM-1,ORD-2024-000216,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,387.74,19.39,368.36,0.37,source_export
ORD-2024-000217-ITEM-1,ORD-2024-000217,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,241.58,0.00,241.58,0.41,source_export
ORD-2024-000218-ITEM-1,ORD-2024-000218,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,76.65,3.83,72.81,0.52,source_export
ORD-2024-000219-ITEM-1,ORD-2024-000219,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,2,383.65,0.00,767.29,0.37,source_export
ORD-2024-000220-ITEM-1,ORD-2024-000220,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,200.70,10.04,190.67,0.41,source_export
ORD-2024-000221-ITEM-1,ORD-2024-000221,SKU-BED-002,SKU-BED-002,Luxury Throw Blanket,Bedroom,1,566.15,56.61,509.53,0.29,source_export
ORD-2024-000221-ITEM-2,ORD-2024-000221,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,76.73,7.67,69.05,0.52,source_export
ORD-2024-000222-ITEM-1,ORD-2024-000222,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,146.02,7.30,138.71,0.46,source_export
ORD-2024-000223-ITEM-1,ORD-2024-000223,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,247.02,0.00,247.02,0.43,source_export
ORD-2024-000224-ITEM-1,ORD-2024-000224,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,2,87.03,8.70,165.36,0.55,source_export
ORD-2024-000225-ITEM-1,ORD-2024-000225,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,239.45,0.00,239.45,0.41,source_export
ORD-2024-000226-ITEM-1,ORD-2024-000226,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,81.41,4.07,77.34,0.52,source_export
ORD-2024-000227-ITEM-1,ORD-2024-000227,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,78.17,3.91,74.26,0.52,source_export
ORD-2024-000228-ITEM-1,ORD-2024-000228,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,83.85,0.00,83.85,0.52,source_export
ORD-2024-000229-ITEM-1,ORD-2024-000229,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,221.67,0.00,221.67,0.39,source_export
ORD-2024-000230-ITEM-1,ORD-2024-000230,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,122.36,6.12,116.24,0.49,source_export
ORD-2024-000231-ITEM-1,ORD-2024-000231,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,125.50,6.28,119.23,0.49,source_export
ORD-2024-000232-ITEM-1,ORD-2024-000232,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,117.80,5.89,111.91,0.49,source_export
ORD-2024-000233-ITEM-1,ORD-2024-000233,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,127.87,0.00,127.87,0.44,source_export
ORD-2024-000234-ITEM-1,ORD-2024-000234,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,616.62,61.66,554.96,0.34,source_export
ORD-2024-000235-ITEM-1,ORD-2024-000235,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,234.46,0.00,234.46,0.41,source_export
ORD-2024-000236-ITEM-1,ORD-2024-000236,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,222.09,11.10,210.98,0.39,source_export
ORD-2024-000237-ITEM-1,ORD-2024-000237,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,694.63,0.00,694.63,0.38,source_export
ORD-2024-000238-ITEM-1,ORD-2024-000238,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,2,239.53,0.00,479.07,0.41,source_export
ORD-2024-000238-ITEM-2,ORD-2024-000238,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,232.92,0.00,232.92,0.41,source_export
ORD-2024-000239-ITEM-1,ORD-2024-000239,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,590.95,0.00,590.95,0.34,source_export
ORD-2024-000240-ITEM-1,ORD-2024-000240,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,282.83,0.00,282.83,0.32,source_export
ORD-2024-000240-ITEM-2,ORD-2024-000240,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,160.48,0.00,160.48,0.36,source_export
ORD-2024-000241-ITEM-1,ORD-2024-000241,SKU-KIT-004,SKU-KIT-004,Copper Water Bottle,Kitchen,1,179.80,8.99,170.81,0.33,source_export
ORD-2024-000241-ITEM-2,ORD-2024-000241,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,156.99,7.85,149.14,0.36,source_export
