order_id,order_date,customer_id,attribution_channel,campaign_name,is_paid_attributed,order_subtotal_zar,discount_total_zar,shipping_fee_zar,order_total_zar,payment_method,order_status,_source_note
ORD-2024-000214,2024-04-23,CUST-003988,Organic Search,Organic,false,270.15,14.22,69.00,339.15,wallet,completed,source_export
ORD-2024-000215,2024-02-21,CUST-001970,Organic Search,Organic,false,286.84,0.00,49.00,335.84,instant_eft,completed,source_export
ORD-2024-000216,2024-02-15,CUST-005336,Direct,Direct,false,368.36,19.39,49.00,417.36,card,completed,source_export
ORD-2024-000217,2024-01-14,CUST-000204,Email,Lifecycle_Email,false,241.58,0.00,59.00,300.58,card,completed,source_export
ORD-2024-000218,2024-01-21,CUST-007882,Email,Lifecycle_Email,false,72.81,3.83,69.00,141.81,card,completed,source_export
ORD-2024-000219,2024-01-03,CUST-009160,Direct,Direct,false,767.29,0.00,0.00,767.29,card,completed,source_export
ORD-2024-000220,2024-03-13,CUST-003207,Direct,Direct,false,190.67,10.04,69.00,259.67,card,completed,source_export
ORD-2024-000221,2024-03-25,CUST-007940,DV360,H1_Programmatic_Prospecting_Retail,true,578.58,64.28,0.00,578.58,instant_eft,completed,source_export
ORD-2024-000222,2024-03-18,CUST-003890,Organic Search,Organic,false,138.71,7.30,49.00,187.71,card,completed,source_export
ORD-2024-000223,2024-03-22,CUST-009975,Referral,Referral_Partners,false,247.02,0.00,59.00,306.02,instant_eft,cancelled,source_export
ORD-2024-000224,2024-03-26,CUST-009416,Organic Search,Organic,false,165.36,8.70,69.00,234.36,card,completed,source_export
ORD-2024-000225,2024-06-06,CUST-002880,Direct,Direct,false,239.45,0.00,59.00,298.45,card,completed,source_export
ORD-2024-000226,2024-01-08,CUST-002138,Email,Lifecycle_Email,false,77.34,4.07,49.00,126.34,card,completed,source_export
ORD-2024-000227,2024-02-19,CUST-005513,Direct,Direct,false,74.26,3.91,49.00,123.26,card,refunded,source_export
ORD-2024-000228,2024-06-07,CUST-005395,Google Ads,H1_Search_Core_Retail,true,83.85,0.00,59.00,142.85,payflex,completed,source_export
ORD-2024-000229,2024-05-18,CUST-001022,Email,Lifecycle_Email,false,221.67,0.00,69.00,290.67,card,completed,source_export
ORD-2024-000230,2024-06-05,CUST-006024,YouTube,H1_Video_Awareness_Retail,true,116.24,6.12,49.00,165.24,card,completed,source_export
ORD-2024-000231,2024-05-14,CUST-007303,Referral,Referral_Partners,false,119.23,6.28,59.00,178.23,card,completed,source_export
ORD-2024-000232,2024-03-28,CUST-003296,Referral,Referral_Partners,false,111.91,5.89,49.00,160.91,card,completed,source_export
ORD-2024-000233,2024-04-29,CUST-006515,Direct,Direct,false,127.87,0.00,59.00,186.87,payflex,completed,source_export
ORD-2024-000234,2024-06-01,CUST-009121,Google Ads,H1_Search_Core_Retail,true,554.96,61.66,0.00,554.96,instant_eft,completed,source_export
ORD-2024-000235,2024-02-05,CUST-006621,Organic Search,Organic,false,234.46,0.00,69.00,303.46,card,completed,source_export
ORD-2024-000236,2024-02-09,CUST-006905,Direct,Direct,false,210.98,11.10,59.00,269.98,payflex,completed,source_export
ORD-2024-000237,2024-01-11,CUST-008109,Organic Search,Organic,false,694.63,0.00,0.00,694.63,payflex,completed,source_export
ORD-2024-000238,2024-02-04,CUST-002873,Google Ads,H1_Search_Core_Retail,true,711.99,0.00,0.00,711.99,card,completed,source_export
ORD-2024-000239,2024-04-04,CUST-003858,Referral,Referral_Partners,false,590.95,0.00,0.00,590.95,instant_eft,completed,source_export
ORD-2024-000240,2024-05-09,CUST-009815,Referral,Referral_Partners,false,443.31,0.00,59.00,502.31,payflex,completed,source_export
ORD-2024-000241,2024-04-08,CUST-009517,Direct,Direct,false,319.95,16.84,69.00,388.95,card,completed,source_export
ORD-2024-000242,2024-04-21,CUST-003576,Organic Search,Organic,false,717.58,0.00,0.00,717.58,card,completed,source_export
ORD-2024-000243,2024-02-14,CUST-005871,Direct,Direct,false,256.33,0.00,59.00,315.33,wallet,completed,source_export
ORD-2024-000244,2024-06-13,CUST-001776,Direct,Direct,false,158.89,0.00,69.00,227.89,card,completed,source_export
ORD-2024-000245,2024-05-27,CUST-010322,Email,Lifecycle_Email,false,97.97,0.00,49.00,146.97,payflex,completed,source_export
ORD-2024-000246,2024-03-12,CUST-004350,Referral,Referral_Partners,false,591.73,15.19,0.00,591.73,wallet,completed,source_export
ORD-2024-000247,2024-06-06,CUST-003803,Direct,Direct,false,126.91,0.00,69.00,195.91,card,completed,source_export
ORD-2024-000248,2024-01-30,CUST-005256,Direct,Direct,false,1364.75,0.00,0.00,1364.75,card,completed,source_export
ORD-2024-000249,2024-01-01,CUST-003722,Organic Search,Organic,false,181.20,3.70,59.00,240.20,instant_eft,completed,source_export
ORD-2024-000250,2024-04-08,CUST-001140,Google Ads,H1_Search_Core_Retail,true,289.50,27.42,59.00,348.50,card,completed,source_export
ORD-2024-000251,2024-06-11,CUST-005464,Organic Search,Organic,false,78.04,0.00,59.00,137.04,wallet,completed,source_export
ORD-2024-000252,2024-01-01,CUST-008754,Email,Lifecycle_Email,false,174.57,0.00,59.00,233.57,card,completed,source_export
ORD-2024-000253,2024-03-12,CUST-006335,Referral,Referral_Partners,false,149.03,0.00,59.00,208.03,wallet,completed,source_export
ORD-2024-000254,2024-04-26,CUST-004462,Referral,Referral_Partners,false,1413.95,74.42,0.00,1413.95,card,completed,source_export
ORD-2024-000255,2024-05-25,CUST-008665,Email,Lifecycle_Email,false,300.68,10.59,59.00,359.68,instant_eft,completed,source_export
ORD-2024-000256,2024-02-15,CUST-006596,Email,Lifecycle_Email,false,132.14,0.00,69.00,201.14,wallet,completed,source_export
ORD-2024-000257,2024-06-18,CUST-009415,Email,Lifecycle_Email,false,166.40,0.00,59.00,225.40,card,completed,source_export
ORD-2024-000258,2024-05-27,CUST-004897,Direct,Direct,false,139.52,0.00,59.00,198.52,card,completed,source_export
ORD-2024-000259,2024-06-25,CUST-000763,Organic Search,Organic,false,1169.39,51.42,0.00,1169.39,card,completed,source_export
ORD-2024-000260,2024-02-11,CUST-003115,Google Ads,H1_Search_Core_Retail,true,257.98,13.58,49.00,306.98,wallet,completed,source_export
ORD-2024-000261,2024-04-29,CUST-009616,Direct,Direct,false,266.00,0.00,69.00,335.00,card,completed,source_export
ORD-2024-000262,2024-05-20,CUST-008875,Organic Search,Organic,false,188.28,3.69,59.00,247.28,card,completed,source_export
ORD-2024-000263,2024-06-06,CUST-009037,Organic Search,Organic,false,426.90,22.47,69.00,495.90,instant_eft,completed,source_export
ORD-2024-000264,2024-04-28,CUST-004465,Email,Lifecycle_Email,false,501.85,0.00,0.00,501.85,card,completed,source_export
ORD-2024-000265,2024-04-08,CUST-004976,Organic Search,Organic,false,208.22,0.00,59.00,267.22,payflex,completed,source_export
ORD-2024-000266,2024-04-22,CUST-006049,Organic Search,Organic,false,144.01,7.58,49.00,193.01,card,completed,source_export
ORD-2024-000267,2024-05-22,CUST-002570,Direct,Direct,false,217.89,0.00,49.00,266.89,wallet,completed,source_export
ORD-2024-000268,2024-05-26,CUST-002164,Organic Search,Organic,false,69.70,3.67,59.00,128.70,payflex,completed,source_export
ORD-2024-000269,2024-06-22,CUST-002939,Email,Lifecycle_Email,false,229.84,0.00,69.00,298.84,payflex,completed,source_export
ORD-2024-000270,2024-03-10,CUST-009933,DV360,H1_Programmatic_Prospecting_Retail,true,690.62,37.85,0.00,690.62,card,completed,source_export
ORD-2024-000271,2024-05-18,CUST-001753,Referral,Referral_Partners,false,234.01,0.00,49.00,283.01,wallet,completed,source_export
ORD-2024-000272,2024-03-13,CUST-000473,Direct,Direct,false,158.09,8.32,59.00,217.09,wallet,completed,source_export
ORD-2024-000273,2024-04-20,CUST-002348,Email,Lifecycle_Email,false,270.93,14.26,59.00,329.93,card,completed,source_export
ORD-2024-000274,2024-03-30,CUST-006110,Organic Search,Organic,false,386.83,20.36,49.00,435.83,card,completed,source_export
ORD-2024-000275,2024-03-21,CUST-005292,Organic Search,Organic,false,131.12,0.00,69.00,200.12,card,completed,source_export
ORD-2024-000276,2024-06-05,CUST-002465,Direct,Direct,false,1155.91,60.84,0.00,1155.91,card,completed,source_export
ORD-2024-000277,2024-06-08,CUST-003801,Organic Search,Organic,false,125.45,0.00,69.00,194.45,wallet,completed,source_export
ORD-2024-000278,2024-06-28,CUST-004145,Referral,Referral_Partners,false,96.51,5.08,49.00,145.51,wallet,completed,source_export
ORD-2024-000279,2024-05-02,CUST-010238,Google Ads,H1_Search_Core_Retail,true,428.70,0.00,69.00,497.70,card,completed,source_export
ORD-2024-000280,2024-04-17,CUST-008766,Referral,Referral_Partners,false,502.12,0.00,0.00,502.12,instant_eft,completed,source_export
ORD-2024-000281,2024-03-10,CUST-002124,Organic Search,Organic,false,559.10,15.28,0.00,559.10,card,completed,source_export
ORD-2024-000282,2024-06-24,CUST-001743,Direct,Direct,false,599.18,0.00,0.00,599.18,card,completed,source_export
ORD-2024-000283,2024-02-05,CUST-004919,Organic Search,Organic,false,459.89,0.00,0.00,459.89,card,completed,source_export
ORD-2024-000284,2024-04-11,CUST-009099,Referral,Referral_Partners,false,113.77,5.99,69.00,182.77,instant_eft,completed,source_export
ORD-2024-000285,2024-06-05,CUST-009669,Organic Search,Organic,false,134.62,0.00,49.00,183.62,card,completed,source_export
ORD-2024-000286,2024-04-18,CUST-009169,Referral,Referral_Partners,false,277.94,0.00,69.00,346.94,card,completed,source_export
ORD-2024-000287,2024-02-23,CUST-008045,Organic Search,Organic,false,89.81,0.00,49.00,138.81,card,completed,source_export
ORD-2024-000288,2024-05-14,CUST-000180,Organic Search,Organic,false,865.94,21.61,0.00,865.94,card,completed,source_export
ORD-2024-000289,2024-06-09,CUST-007106,Organic Search,Organic,false,176.91,9.31,59.00,235.91,wallet,completed,source_export
ORD-2024-000290,2024-06-27,CUST-006489,Organic Search,Organic,false,644.53,0.00,0.00,644.53,wallet,completed,source_export
ORD-2024-000291,2024-04-25,CUST-004582,Email,Lifecycle_Email,false,386.36,7.38,69.00,455.36,card,completed,source_export
ORD-2024-000292,2024-05-26,CUST-001253,Referral,Referral_Partners,false,508.42,0.00,0.00,508.42,card,completed,source_export
ORD-2024-000293,2024-05-23,CUST-001500,Organic Search,Organic,false,146.06,7.69,49.00,195.06,card,completed,source_export
ORD-2024-000294,2024-05-05,CUST-002569,Organic Search,Organic,false,542.28,28.54,0.00,542.28,payflex,completed,source_export
ORD-2024-000295,2024-03-20,CUST-006215,Organic Search,Organic,false,749.35,0.00,0.00,749.35,instant_eft,completed,source_export
ORD-2024-000296,2024-05-20,CUST-003933,Referral,Referral_Partners,false,584.09,0.00,0.00,584.09,wallet,completed,source_export
ORD-2024-000297,2024-03-17,CUST-004421,Organic Search,Organic,false,75.19,0.00,49.00,124.19,payflex,completed,source_export
ORD-2024-000298,2024-01-27,CUST-007837,Organic Search,Organic,false,813.08,11.07,0.00,813.08,card,completed,source_export
ORD-2024-000299,2024-03-09,CUST-002093,Direct,Direct,false,219.50,0.00,59.00,278.50,instant_eft,completed,source_export
ORD-2024-000300,2024-06-16,CUST-006566,Referral,Referral_Partners,false,72.23,3.80,49.00,121.23,payflex,completed,source_export
ORD-2024-000301,2024-04-17,CUST-000336,Referral,Referral_Partners,false,1181.07,49.59,0.00,1181.07,card,completed,source_export
ORD-2024-000302,2024-03-08,CUST-000958,Email,Lifecycle_Email,false,73.45,0.00,49.00,122.45,card,completed,source_export
ORD-2024-000303,2024-01-01,CUST-004993,Organic Search,Organic,false,350.79,0.00,59.00,409.79,instant_eft,completed,source_export
ORD-2024-000304,2024-04-29,CUST-007591,Direct,Direct,false,355.16,10.06,69.00,424.16,instant_eft,completed,source_export
ORD-2024-000305,2024-04-20,CUST-005420,Email,Lifecycle_Email,false,143.63,0.00,59.00,202.63,card,completed,source_export
ORD-2024-000306,2024-03-19,CUST-007457,CM360,H1_Display_MidFunnel_Retail,true,571.95,63.55,0.00,571.95,card,completed,source_export
ORD-2024-000307,2024-02-15,CUST-004832,Referral,Referral_Partners,false,230.81,0.00,59.00,289.81,card,refunded,source_export
ORD-2024-000308,2024-03-08,CUST-002543,Organic Search,Organic,false,217.42,0.00,59.00,276.42,card,completed,source_export
ORD-2024-000309,2024-02-27,CUST-004223,Email,Lifecycle_Email,false,1318.28,0.00,0.00,1318.28,card,completed,source_export
ORD-2024-000310,2024-03-21,CUST-009140,Organic Search,Organic,false,250.90,0.00,69.00,319.90,card,completed,source_export
ORD-2024-000311,2024-03-22,CUST-007606,Email,Lifecycle_Email,false,1294.20,62.64,0.00,R 1294.20,card,completed,source_export
ORD-2024-000312,2024-02-16,CUST-009736,Email,Lifecycle_Email,false,513.84,27.04,0.00,513.84,card,completed,source_export
ORD-2024-000313,2024-02-22,CUST-000619,Direct,Direct,false,594.16,23.66,0.00,594.16,card,completed,source_export
ORD-2024-000314,2024-04-25,CUST-002504,Email,Lifecycle_Email,false,175.41,9.23,59.00,234.41,card,completed,source_export
ORD-2024-000315,2024-01-20,CUST-008969,Organic Search,Organic,false,85.16,0.00,59.00,144.16,card,completed,source_export
ORD-2024-000316,2024-06-14,CUST-001676,YouTube,H1_Video_Awareness_Retail,true,80.99,9.00,59.00,139.99,card,completed,source_export
ORD-2024-000317,2024-04-09,CUST-003773,Email,Lifecycle_Email,false,237.80,0.00,49.00,286.80,payflex,completed,source_export
ORD-2024-000318,2024-01-10,CUST-004745,Direct,Direct,false,337.14,11.62,69.00,406.14,card,completed,source_export
ORD-2024-000319,2024-01-14,CUST-003066,Organic Search,Organic,false,78.94,0.00,49.00,127.94,card,completed,source_export
ORD-2024-000320,2024-03-01,CUST-004942,Organic Search,Organic,false,108.09,5.69,69.00,177.09,wallet,completed,source_export
ORD-2024-000321,2024-05-20,CUST-006387,CM360,H1_Display_MidFunnel_Retail,true,605.58,34.94,0.00,605.58,card,completed,source_export
ORD-2024-000322,2024-06-10,CUST-006727,Organic Search,Organic,false,470.05,4.69,0.00,470.05,card,completed,source_export
ORD-2024-000323,2024-01-24,CUST-004497,Organic Search,Organic,false,178.98,9.42,69.00,247.98,wallet,completed,source_export
ORD-2024-000324,2024-02-21,CUST-002120,Referral,Referral_Partners,false,234.57,12.34,69.00,303.57,card,completed,source_export
ORD-2024-000325,2024-05-30,CUST-000275,Email,Lifecycle_Email,false,345.25,0.00,49.00,394.25,card,completed,source_export
ORD-2024-000326,2024-06-15,CUST-005011,Direct,Direct,false,589.91,31.05,0.00,589.91,card,completed,source_export
ORD-2024-000327,2024-05-06,CUST-005730,Direct,Direct,false,260.59,0.00,49.00,309.59,card,completed,source_export
ORD-2024-000328,2024-01-22,CUST-004218,Organic Search,Organic,false,646.24,27.74,0.00,646.24,card,completed,source_export
ORD-2024-000329,2024-02-14,CUST-000963,Direct,Direct,false,223.06,11.74,59.00,282.06,card,completed,source_export
ORD-2024-000330,2024-05-16,CUST-000906,Organic Search,Organic,false,225.18,11.85,49.00,274.18,card,completed,source_export
ORD-2024-000331,2024-04-26,CUST-007439,Organic Search,Organic,false,401.84,10.13,69.00,470.84,instant_eft,completed,source_export
ORD-2024-000332,2024-02-27,CUST-001087,Organic Search,Organic,false,881.11,12.22,0.00,881.11,card,completed,source_export
ORD-2024-000333,2024-05-13,CUST-005353,Organic Search,Organic,false,592.40,31.18,0.00,592.40,card,completed,source_export
ORD-2024-000334,2024-02-04,CUST-000427,CM360,H1_Display_MidFunnel_Retail,true,313.12,16.48,49.00,362.12,instant_eft,completed,source_export
ORD-2024-000335,2024-06-23,CUST-003416,Email,Lifecycle_Email,false,763.35,40.18,0.00,763.35,card,completed,source_export
ORD-2024-000336,2024-03-28,CUST-008121,Direct,Direct,false,300.04,15.79,59.00,359.04,card,completed,source_export
ORD-2024-000337,2024-03-02,CUST-002225,Organic Search,Organic,false,326.34,4.64,59.00,385.34,card,completed,source_export
ORD-2024-000338,2024-03-27,CUST-000337,Organic Search,Organic,false,197.01,10.37,69.00,266.01,instant_eft,completed,source_export
ORD-2024-000339,2024-04-20,CUST-001297,Organic Search,Organic,false,87.18,4.59,69.00,156.18,instant_eft,completed,source_export
ORD-2024-000340,2024-06-04,CUST-002979,Email,Lifecycle_Email,false,397.24,0.00,49.00,446.24,card,completed,source_export
ORD-2024-000341,2024-02-07,CUST-000406,Direct,Direct,false,154.41,0.00,49.00,203.41,card,completed,source_export
ORD-2024-000342,2024-05-05,CUST-005252,Direct,Direct,false,185.18,0.00,69.00,254.18,card,completed,source_export
ORD-2024-000343,2024-04-05,CUST-007162,Referral,Referral_Partners,false,579.95,0.00,0.00,579.95,instant_eft,completed,source_export
ORD-2024-000344,2024-03-11,CUST-001732,Email,Lifecycle_Email,false,422.11,0.00,69.00,491.11,card,completed,source_export
ORD-2024-000345,2024-01-26,CUST-002347,DV360,H1_Programmatic_Prospecting_Retail,true,335.03,37.23,49.00,384.03,card,completed,source_export
ORD-2024-000346,2024-06-09,CUST-000741,Referral,Referral_Partners,false,1063.57,42.28,0.00,1063.57,card,completed,source_export
ORD-2024-000347,2024-02-09,CUST-008322,Direct,Direct,false,593.16,20.56,0.00,R 593.16,card,completed,source_export
ORD-2024-000348,2024-06-14,CUST-006865,Email,Lifecycle_Email,false,128.66,0.00,59.00,187.66,card,completed,source_export
ORD-2024-000349,2024-05-19,CUST-001179,Direct,Direct,false,204.27,0.00,69.00,273.27,instant_eft,completed,source_export
ORD-2024-000350,2024-05-25,CUST-004110,Email,Lifecycle_Email,false,325.56,0.00,49.00,374.56,card,completed,source_export
ORD-2024-000351,2024-01-20,CUST-006501,Direct,Direct,false,307.74,16.20,49.00,356.74,card,completed,source_export
ORD-2024-000352,2024-02-18,CUST-000531,Referral,Referral_Partners,false,141.33,0.00,49.00,190.33,card,completed,source_export
ORD-2024-000353,2024-03-20,CUST-009731,DV360,H1_Programmatic_Prospecting_Retail,true,372.40,19.60,69.00,441.40,card,completed,source_export
ORD-2024-000354,2024-04-26,CUST-010156,Organic Search,Organic,false,628.31,0.00,0.00,628.31,card,completed,source_export
ORD-2024-000355,2024-05-20,CUST-004741,Google Ads,H1_Search_Core_Retail,true,1074.26,45.82,0.00,1074.26,wallet,completed,source_export
ORD-2024-000356,2024-04-16,CUST-006016,Direct,Direct,false,106.29,0.00,59.00,165.29,card,completed,source_export
ORD-2024-000357,2024-06-19,CUST-009516,Organic Search,Organic,false,189.09,0.00,59.00,248.09,instant_eft,completed,source_export
ORD-2024-000358,2024-05-26,CUST-001250,Referral,Referral_Partners,false,124.45,0.00,49.00,173.45,instant_eft,completed,source_export
ORD-2024-000359,2024-05-12,CUST-003981,Direct,Direct,false,345.88,11.34,69.00,414.88,card,completed,source_export
ORD-2024-000360,2024-05-08,CUST-003549,Email,Lifecycle_Email,false,140.80,0.00,69.00,209.80,card,completed,source_export
ORD-2024-000361,2024-06-10,CUST-000024,Organic Search,Organic,false,246.99,0.00,59.00,305.99,instant_eft,completed,source_export
